Question,Option A,Option B,Option C,Option D,Correct Answer
"In 1972, an agreement was signed between Indira Gandhi and who else?",Ayub Khan,Vinoba Bhave,Zulfikar Ali Bhutto,Rajiv Gandhi,c
In which year did Bangladesh gain the status of an independent country?,1965,1972,1962,1971,d
In which year did Bangladesh become an independent parliamentary democracy?,January 1972,January 1966,January 1971,January 1965,a
"Before 1971, in which year did the Indo-Pakistani War take place?",1962,1965,1966,1960,b
In which city was the Indus Water Treaty (IWT) of 1960 between India and Pakistan signed?,New Delhi,Islamabad,Karachi,Tashkent,c
"After independence, how many independent princely states were integrated into India?",565,550,560,562,d
"In 1960, which water treaty was signed between India and Pakistan?",Ganga,Brahmaputra,Indus,Yamuna,c
Which event is 'Operation Vijay' related to?,1965 War,Sino-Indian War 1962,Kargil War 1999,1971 War,c
In which year did the Kargil War against Pakistan start?,1971,1965,1999,1962,c
In which year did the Sino-Indian War take place?,1965,1971,1962,1999,c
The Assam Accord of 1985 was an agreement signed in New Delhi between Rajiv Gandhi and the leaders of which organization?,All India Trade Union Congress,All Assam Students Union (AASU),Bharatiya Kisan Union,Indian National Trade Union Congress,b
"In which year was the Gandhi Peace Prize, awarded for bringing about social, economic and political change through non-violence, created?",1980,1990,1995,2000,c
Who was the first Inspector General of Forests in India during British rule?,Edwin Lutyens,Richard Strachey,Dietrich Brandis,Henry Lawrence,c
The buildings in the core areas of New Delhi during the British period were planned and designed by which architect?,Richard Strachey,Dietrich Brandis,Lokmanya Tilak,Edwin Lutyens,d
"In which city was the conference held in 1930, under the chairmanship of Muhammad Iqbal, that demanded Muslim statehood for northwest India?",Shimla,Allahabad,Lahore,Delhi,b
What was the summer capital of British India?,Allahabad,Delhi,Calcutta,Shimla,d
Who was the ruler of Jammu and Kashmir when India gained independence?,Maharaja Sawai Pratap Singh,Henry Lawrence,Hari Singh,Muhammad Iqbal,c
In which year was Madras State renamed Tamil Nadu?,1972,1878,1969,1947,c
Under whose chairmanship was the Famine Commission set up in 1878?,Edwin Lutyens,Dietrich Brandis,Richard Strachey,Aurobindo Ghosh,c
On what date was the Indian Independence Bill first introduced in the House of Commons in London?,"August 15, 1947","July 4, 1947","January 1, 1947","June 3, 1947",b
"""Peaceful resistance"" (Satyagraha) was propounded by whom?",Lokmanya Tilak,Swami Vivekananda,Aurobindo Ghosh,Satyendranath Tagore,c
In which year was Sri Aurobindo born?,1878,1893,1872,1915,c
Maulvi Ahmadullah Shah defeated the army led by Henry Lawrence in which battle?,Battle of Plassey,Battle of Buxar,Battle of Chinhat,Battle of Shimla,c
The freedom fighter martyr Laxman Nayak belonged to which state?,West Bengal,Odisha,Tamil Nadu,Jammu and Kashmir,b
Who organized the public Ganesh festival to awaken national sentiments among the people?,Aurobindo Ghosh,Swami Vivekananda,Lokmanya Tilak,Maulvi Ahmadullah Shah,c
In which year was the 'Hindu organisation' in India founded as an organisation?,1870,1893,1972,1915,d
Who was the first Indian member of the Indian Civil Service in 1870?,Richard Strachey,Satyendranath Tagore,Hari Singh,Henry Lawrence,b
Which Indian philosopher is remembered for his address at the Parliament of the World's Religions held in Chicago?,Aurobindo Ghosh,Satyendranath Tagore,Swami Vivekananda,Lokmanya Tilak,c
In which year was the Shimla Agreement signed between India and Pakistan?,1969 AD,1878 AD,1972 AD,1872 AD,c
Who built the Hawa Mahal in 1799 AD?,Henry Lawrence,Maharaja Sawai Pratap Singh,Hari Singh,Aurobindo Ghosh,b
"In which city was the 1930 conference held, under the chairmanship of Muhammad Iqbal, that demanded Muslim statehood for northwest India?",Shimla,Allahabad,Lahore,Delhi,b
In what year was Madras State renamed Tamil Nadu?,1972,1878,1969,1947,c
In which year was the Famine Commission set up under the chairmanship of Richard Strachey?,1915,1878,1972,1872,b
On which date was the Indian Independence Bill first introduced in the House of Commons in London?,1870,1893,"July 4, 1947",1799,c
Who propounded the concept of “peaceful resistance” (Satyagraha)?,Lokmanya Tilak,Swami Vivekananda,Aurobindo Ghosh,Satyendranath Tagore,c
Who organized the public Ganesh festival to awaken national sentiments?,Aurobindo Ghosh,Swami Vivekananda,Lokmanya Tilak,Satyendranath Tagore,c
In which year was the 'Hindu organisation' founded in India?,1870,1799,1972,1915,d
"Who built the Hawa Mahal, and in which year was it built?",Maharaja Hari Singh in 1870,Maharaja Sawai Pratap Singh in 1799,Henry Lawrence in 1915,Richard Strachey in 1972,b
Which architect is credited with planning and designing buildings in the core areas of New Delhi during the British period?,Richard Strachey,Muhammad Iqbal,Hari Singh,Edwin Lutyens,d
"In which city was the conference held in 1930 under Muhammad Iqbal, demanding Muslim statehood for northwest India?",Shimla,Allahabad,Lahore,Delhi,b
In what year was Sri Aurobindo born?,1872,1878,1893,1915,a
To which state did the freedom fighter martyr Laxman Nayak belong?,Tamil Nadu,Odisha,Jammu and Kashmir,Punjab,b
Which Indian philosopher-thinker is remembered for his address at the Parliament of the World's Religions held in Chicago?,Aurobindo Ghosh,Lokmanya Tilak,Swami Vivekananda,Richard Strachey,c
In what year was the Shimla Agreement signed between India and Pakistan?,1878,1915,1969,1972 AD,d
"Who built the Hawa Mahal, and in what year was it built?",Henry Lawrence in 1870,Richard Strachey in 1878,Maharaja Sawai Pratap Singh in 1799 AD,Edwin Lutyens in 1930,c
Which architect is credited with planning and designing the buildings in the core areas of New Delhi during the British period?,Richard Strachey,Aurobindo Ghosh,Dietrich Brandis,Edwin Lutyens,d
"In which city was the conference held in 1930 under the chairmanship of Muhammad Iqbal, demanding Muslim statehood for northwest India?",Shimla,Allahabad,London,Chicago,b
In which year was the Hindu organization founded in India?,1870,1872,1915,1972,c
Hawa Mahal was built by Maharaja Sawai Pratap Singh in which year?,1799 AD,1870 AD,1872 AD,1915 AD,a
"Before being liberated by the Indian Army, Goa was under the administration of which European power?",British,French,Portuguese,Dutch,c
Who was the first Indian to be appointed to the Viceroy's Executive Council?,Mahatma Gandhi,Jawaharlal Nehru,Satyendra Prasad Sinha,Vallabhbhai Patel,c
"The Bhoodan movement, addressing the problems of landless Harijans, is believed to have started in which present-day Indian state?",Bihar,Telangana,Uttar Pradesh,Madhya Pradesh,b
Which declaration made by Winston Churchill was NOT applicable to India?,Balfour Declaration,Atlantic Manifesto,Four Freedoms,Iron Curtain Speech,b
Which politician played an active role in the Bhoodan movement?,Indira Gandhi,Jayaprakash Narayan,Lal Bahadur Shastri,Rajendra Prasad,b
The Moplah rebellion took place in which region of South India?,Coromandel Coast,Malabar region,Deccan Plateau,Circar region,b
Which of the following individuals was NOT a member of the 1946 United Kingdom Cabinet Mission to India?,Lord Pethick-Lawrence,Stafford Cripps,A. V. Alexander,John the Baptist,d
On what date did the Indian National Congress officially declare independence as 'Independence Day'?,"August 15, 1947","January 26, 1950","January 26, 1930","October 2, 1947",c
Who was the first Indian to translate the Mahabharata into English?,Rabindranath Tagore,Kishori Mohan Ganguly,Swami Vivekananda,Aurobindo Ghosh,b
From whom did Albuquerque acquire Goa?,The Mughal Emperor,The Sultan of Bijapur,The Zamorin of Calicut,The Raja of Cochin,b
Who was appointed as the first Surveyor General of India in 1815?,Warren Hastings,Robert Clive,Colin Mackenzie,Lord Cornwallis,c
"Who accused the Indian National Congress of practicing the politics of prayer, supplication and protest?",Mahatma Gandhi,Bal Gangadhar Tilak,Gopal Krishna Gokhale,Dadabhai Naoroji,b
Who first used the term 'Swaraj'?,Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Sardar Vallabhbhai Patel,c
In which year was the Servants of India Society founded by Gopal Krishna Gokhale?,1909,1905,1911,1915,b
Which leader transformed the traditional Ganesh festival into a national festival with a political colour?,Mahatma Gandhi,Jawaharlal Nehru,Tilak,Gokhale,c
Match the following plans with their respective years:,"A-1947, B-1946, C-1945, D-1944","A-1945, B-1946, C-1947, D-1944","A-1946, B-1945, C-1944, D-1947","A-1944, B-1945, C-1946, D-1947",b
"Before its liberation by the Indian Army, which European power held Goa as a state?",British,French,Portuguese,Dutch,c
In which present-day Indian state did Vinoba Bhave arrive to address the problems of landless Harijans at the start of the Bhoodan movement?,Bihar,Uttar Pradesh,Telangana,Maharashtra,c
Which declaration made by Winston Churchill was explicitly NOT applicable to India?,Balfour Declaration,Atlantic Manifesto,Simla Agreement,Delhi Declaration,b
The Indian National Congress officially declared which date as 'Independence Day'?,"August 15, 1947","January 26, 1950","January 26, 1930","August 15, 1946",c
Who was the first Indian to translate Mahabharata into English?,Rabindranath Tagore,Aurobindo Ghosh,Kishori Mohan Ganguly,Bankim Chandra Chatterjee,c
In which year was Colin Mackenzie appointed as the first Surveyor General of India?,1805,1815,1825,1835,b
Who transformed the traditional Ganesh festival into a national festival with political undertones?,Mahatma Gandhi,Jawaharlal Nehru,Tilak,Gopal Krishna Gokhale,c
"Match the following plans with their respective years:

   Plan  |  Year
   ------- | --------
   A. Wavell Plan | 1. 1946
   B. Cabinet Mission Plan | 2. 1947
   C. Mountbatten Plan | 3. 1945

   Choose the correct sequence:","A-3, B-1, C-2","A-1, B-2, C-3","A-2, B-3, C-1","A-3, B-2, C-1",a
Which of the following statements is INCORRECT regarding the Bhoodan movement?,It encouraged small farmers to take risks.,It took place between 1953 and 1967.,It focused on private lands held by uninterested landowners.,It focused solely on distributing government-owned land.,d
"Before its liberation by the Indian Army, Goa was under the rule of which European power?",British,French,Portuguese,Dutch,c
Who was the first Indian appointed to the Viceroy's Executive Council?,Jawaharlal Nehru,Satyendra Prasad Sinha,Vallabhbhai Patel,Mahatma Gandhi,b
"The Bhoodan movement, addressing the problems of landless Harijans, is believed to have started in which region?",Bengal,Telangana,Bihar,Maharashtra,b
Which politician actively participated in the Bhoodan movement?,Indira Gandhi,Rajiv Gandhi,Jayaprakash Narayan,Lal Bahadur Shastri,c
The Moplah rebellion occurred in which region of South India?,Madras,Malabar,Andhra,Mysore,b
The term 'Swaraj' was first used by whom?,Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Subhas Chandra Bose,c
Who transformed the traditional Ganesh festival into a national festival and gave it a political colour?,Mahatma Gandhi,Jawaharlal Nehru,Tilak,Gokhale,c
"Match the following plans with their respective years:
(A) Wavell Plan 
(B) Cabinet Mission Plan 
(C) Mountbatten Plan 
(D) Bombay Mission

(1) 1944
(2) 1945
(3) 1946
(4) 1947","A-2, B-3, C-4, D-1","A-3, B-2, C-1, D-4","A-4, B-1, C-2, D-3","A-1, B-4, C-3, D-2",a
"Before being liberated by the Indian Army, Goa was under the control of which nation?",British,French,Portuguese,Dutch,c
"In which present-day state did Vinoba Bhave arrive to address the problems of landless Harijans, marking the start of the Bhoodan movement?",Andhra Pradesh,Karnataka,Telangana,Tamil Nadu,c
Who played an active role as a politician in the Bhoodan movement?,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Jayaprakash Narayan,Indira Gandhi,c
"Who transformed the traditional Ganesh festival into a national festival, giving it a political color?",Mahatma Gandhi,Jawaharlal Nehru,Tilak,Gokhale,c
"Match the following plans with their respective years:

(A) Wavell Plan     (B) Cabinet Mission Plan
(C) Mountbatten Plan (D) Bombay Plan

(1) 1947           (2) 1946
(3) 1945           (4) 1944

Choose the correct sequence:","A-3, B-2, C-1, D-4","A-2, B-3, C-4, D-1","A-4, B-1, C-2, D-3","A-1, B-4, C-3, D-2",a
In which city was the first post office in India established by the British East India Company?,Madras (now Chennai),Calcutta (now Kolkata),Bombay (now Mumbai),Delhi,c
"Where is the 'Jung-e-Azadi Park', formerly known as 'Victoria Park', located?",Lucknow,Agra,Meerut,Kanpur,c
Who was the chief architect and designer of New Delhi?,Herbert Baker,Asaf-ud-Daula,Edwin Lutyens,Warren Hastings,c
Who built the Bara Imambara in Lucknow?,Saadat Ali Khan,Asaf-ud-Daula,Wajid Ali Shah,Shuja-ud-Daula,b
The first clear expression of nationalism came with which event?,American Revolution,Russian Revolution,Industrial Revolution,French Revolution,d
Which organization was founded by K.M. Munshi?,Brahmo Samaj,Arya Samaj,Bharatiya Vidya Bhavan,Ramakrishna Mission,c
In which state was the Mahad Satyagraha started by Dr. B. R. Ambedkar?,Gujarat,Maharashtra,Madhya Pradesh,Rajasthan,b
To which state is the Palli movement related?,Kerala,Karnataka,Andhra Pradesh,Tamil Nadu,d
Which of the following were NOT brothers of Nathuram Godse?,Dattatreya,Govind,Gopal,Vinayak,d
Who built the Gateway of India to commemorate the arrival of Queen Mary?,Lord Curzon,Queen Victoria,King George V,Lord Mountbatten,c
Who attempted to assassinate Police Commissioner Charles Tegart of Calcutta?,Bhagat Singh,Gopinath Saha,Subhas Chandra Bose,Khudiram Bose,b
"Arrange the following proposals in chronological order:
(i) Cripps Proposal
(ii) Wavell Plan
(iii) August Proposal
(iv) CR Formula","(i), (ii), (iii), (iv)","(iii), (i), (iv), (ii)","(ii), (iv), (i), (iii)","(iv), (iii), (ii), (i)",b
Since which year has the Amar Jawan Jyoti been burning continuously at India Gate?,1965,1962,1971,1947,c
Which country has the longest written constitution in the world?,United States of America,United Kingdom,India,Australia,c
Who was known as the 'extremist leader' during India's freedom movement?,Mahatma Gandhi,Jawaharlal Nehru,Bal Gangadhar Tilak,Sardar Vallabhbhai Patel,c
The residence of Lala Lajpat Rai is located in which region?,Bengal,Punjab,Bombay,Madras,b
"From 1773 to 1911, which city served as the capital of British India?",Delhi,Bombay,Calcutta,Madras,c
The Amar Jawan Jyoti burns near India Gate in memory of soldiers martyred during the war with which country in 1971?,Pakistan,China,Both Pak-China,Bangladesh,a
In what style was the Gateway of India built to welcome King George V and Queen Mary?,Gothic,Indo-Saracenic,Roman,Greek,b
Who designed the India Gate in Delhi?,Herbert Baker,Edwin Lutyens,Robert Fellowes Chisholm,George Wittet,b
"Where was the first post office in India, established by the British East India Company, located?",Madras (now Chennai),Calcutta (now Kolkata),Delhi,Bombay (now Mumbai),d
"In which city is the 'Jung-e-Azadi Park', formerly known as 'Victoria Park', situated?",Lucknow,Agra,Meerut,Allahabad (now Prayagraj),c
With which event did the first clear expression of nationalism come?,Russian Revolution,American Revolution,French Revolution,Industrial Revolution,c
K.M. Munshi founded which organization?,Brahmo Samaj,Arya Samaj,Ramakrishna Mission,Bharatiya Vidya Bhavan,d
The Palli movement is related to which state?,Kerala,Tamil Nadu,Andhra Pradesh,Karnataka,b
Who built the Gateway of India?,Lord Curzon,Queen Victoria,King George V,Lord Dalhousie,c
Which revolutionary leader attempted to assassinate Charles Tegart?,Bhagat Singh,Gopinath Saha,Subhas Chandra Bose,Khudiram Bose,b
"Match the following proposals with their corresponding years:

   I. August Proposal         A. 1945
   II. Cripps Proposal        B. 1940
   III. C.R. Formula           C. 1942
   IV. Wavell Plan            D. 1944","I-B, II-C, III-D, IV-A","I-A, II-B, III-C, IV-D","I-C, II-A, III-B, IV-D","I-D, II-C, III-B, IV-A",a
Which country's constitution is the longest written constitution in the world?,United States of America,China,India,Australia,c
The Amar Jawan Jyoti burns in memory of the soldiers who were martyred during the 1971 war against which country?,Pakistan,China,Bangladesh,Myanmar,a
In which architectural style was the Gateway of India built?,Gothic,Indo-Saracenic,Roman,Greek,b
Who also designed the India Gate in Delhi?,Herbert Baker,Edwin Lutyens,Le Corbusier,Frank Lloyd Wright,b
