Question,Option A,Option B,Option C,Option D,Correct Answer
The Naimisharanya fair is organized in which of the following districts?,Kanpur,Sitapur,Farrukhabad,Balrampur,b
The Taj Mahotsav is celebrated in which city?,Lucknow,Agra,Varanasi,Prayagraj,b
The Kabir Mahotsav is celebrated in which of the following locations?,Lucknow,Maghar (Saint Kabir Nagar),Ayodhya,Prayagraj,b
In which of the following districts is the Gola Gokarnanath fair held?,Shahjahanpur,Lakhimpur Kheri,Banda,Muzaffarnagar,b
The Bateshwar fair is held in which of the following cities?,Agra,Mathura,Ayodhya,Varanasi,a
The Balsundari fair is held in:,Ambedkar Nagar,Anupshahr (Bulandshahr),Jhansi,Banda,b
In which month is the Kajli Festival celebrated in Mahoba?,Phalgun,Sawan,Kartik,Chaitra,b
The Water Sports Festival is celebrated in which of the following cities?,Lucknow and Kanpur,Prayagraj and Varanasi,Agra and Mathura,Ayodhya and Gorakhpur,b
Kampil Mela is related to which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
In which region is the Jalvihar fair generally held?,Awadh,Bundelkhand,Purvanchal,Rohilkhand,b
The Baldev Chhath Mela is organised in which of the following cities?,Varanasi,Prayagraj,Mathura,Ayodhya,c
The 'Mudia Purnima' fair is organised at which place?,Vrindavan,Barsana,Govardhan,Gokul,c
Which deity is worshipped during Chhath Puja?,Indra,Agni,Varuna,Ravi (Sun),d
The Shukratal fair is organised in which district?,Meerut,Muzaffarnagar,Saharanpur,Bijnor,b
The foundation stone of Maharaj Suheldev Memorial was laid in which district of Uttar Pradesh?,Shravasti,Bahraich,Gonda,Balrampur,b
Where is the Kokila Van Temple located in Uttar Pradesh?,Varanasi,Prayagraj,Mathura,Ayodhya,c
Where is the Makanpur fair primarily held?,Farrukhabad,Kanpur,Sitapur,Balrampur,b
The Devipatan fair takes place in which of the following districts?,Sitapur,Balrampur,Farrukhabad,Kanpur,b
"In which city is the Taj Mahotsav celebrated, and during which month?",Lucknow (in Kartik),Agra (in Phalgun),Kanpur (in Chaitra),Prayagraj (in Vaishakha),b
The Kampil Buddhist Festival is celebrated in which district?,Sitapur,Balrampur,Farrukhabad,Kanpur,c
The Kabir Mahotsav is celebrated in which of the following places?,Lucknow,Agra,Maghar (Saint Kabir Nagar),Farrukhabad,c
Where is the Dhaighat Mela held?,Shahjahanpur,Lakhimpur Kheri,Agra,Ambedkar Nagar,a
Where is the Bateshwar fair held?,Agra,Mathura,Ayodhya,Prayagraj,a
The Govind Saheb fair is held in which district?,Anupshahr (Bulandshahr),Mathura,Ambedkar Nagar,Prayagraj,c
The Balsundari fair is held in which of the following locations?,Mathura,Ayodhya,Anupshahr (Bulandshahr),Prayagraj,c
The swing fair is primarily held in which of the following locations?,Prayagraj and Varanasi,Jhansi,Mathura and Ayodhya,Lucknow,c
In which location is the Ayurveda Festival celebrated?,Prayagraj,Varanasi,Jhansi,Lucknow,c
Where is the Triveni Festival celebrated?,Varanasi,Prayagraj,Jhansi,Lucknow,b
The Kajli Festival is celebrated in which location and during which month?,Mahoba (in the month of Sawan),Banda (in the month of Kartik),Jhansi (in the month of Chaitra),Lucknow (in the month of Vaishakha),a
Where is the Kalinjar fair held?,Mahoba,Banda,Jhansi,Lucknow,b
In which cities is the Water Sports Festival celebrated?,Lucknow and Kanpur,Agra and Mathura,Prayagraj and Varanasi,Jhansi and Banda,c
The Kampil Mela is primarily related to which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
The Jalvihar fair is primarily held in which region?,Awadh,Bundelkhand,Purvanchal,Rohilkhand,b
Where is the Baldev Chhath Mela organized?,Varanasi,Prayagraj,Mathura,Lucknow,c
The Shukratal fair is organised in which of the following districts?,Saharanpur,Muzaffarnagar,Meerut,Bijnor,b
At which place is the 'Mudia Purnima' fair organised?,Barsana,Nandgaon,Govardhan,Gokul,c
Which deity is primarily worshipped during Chhath Puja?,Indra,Agni,Ravi (Sun),Varuna,c
Which festival is celebrated in honour of the Sun and is associated with the cure of diseases like leprosy?,Diwali,Holi,Chhath festival,Makar Sankranti,c
Where is Kokila Van Temple located in Uttar Pradesh?,Ayodhya,Varanasi,Mathura,Prayagraj,c
In which district of Uttar Pradesh was the foundation stone of Maharaj Suheldev Memorial laid?,Shravasti,Bahraich,Gonda,Balrampur,b
The Lathmar Holi fair is primarily held in which of the following locations?,Kanpur,Farrukhabad,Barsana (Mathura),Sitapur,c
Which of the following fairs is held in Kanpur?,Ramnagariya fair,Makanpur fair,Shringirampur fair,Naimisharanya fair,b
Identify the district where both the Ramnagariya and Shringirampur fairs are held.,Sitapur,Kanpur,Farrukhabad,Balrampur,c
The Naimisharanya fair is held in which district of Uttar Pradesh?,Balrampur,Sitapur,Lucknow,Agra,b
"In which city is the Taj Mahotsav celebrated, and during which Hindu month does it typically occur?",Lucknow (in Kartik),Agra (in Phalgun),Kanpur (in Chaitra),Varanasi (in Vaishakh),b
Which of the following fairs is NOT celebrated in Farrukhabad?,Ramnagariya fair,Shringirampur fair,Kampil Buddhist Festival,Bateshwar fair,d
In which district of Uttar Pradesh is the Dhaighat Mela held?,Lakhimpur Kheri,Shahjahanpur,Ambedkar Nagar,Banda,b
"Match the following fairs with their respective locations:

Column I
(A) Gola Gokarnanath fair
(B) Bateshwar fair
(C) Govind Saheb fair
(D) Balsundari fair

Column II
(1) Agra
(2) Anupshahr (Bulandshahr)
(3) Lakhimpur Kheri
(4) Ambedkar Nagar

Choose the correct sequence:","A-3, B-1, C-4, D-2","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-2, B-4, C-1, D-3",a
In which of the following districts is the Balsundari fair held?,Mathura,Bulandshahr,Ayodhya,Prayagraj,b
Which of the following pairs of cities are associated with the celebration of the swing fair?,Lucknow and Kanpur,Agra and Mathura,Mathura and Ayodhya,Prayagraj and Varanasi,c
The Triveni Festival is celebrated in which of the following cities?,Varanasi,Ayodhya,Prayagraj,Lucknow,c
In which month and district is the Kajli Festival celebrated?,Kartik in Lucknow,Sawan in Mahoba,Chaitra in Kanpur,Vaishakh in Varanasi,b
The Kalinjar fair is held in which district?,Mahoba,Banda,Jhansi,Chitrakoot,b
The Kampil Mela is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
Which of the following fairs is held in Bundelkhand?,Jalvihar fair,Baldev Chhath Mela,Shukratal fair,Mudia Purnima fair,a
The Baldev Chhath Mela is organised in which of the following locations?,Varanasi,Mathura,Prayagraj,Ayodhya,b
Where is the Shukratal fair organised?,Govardhan,Muzaffarnagar,Mathura,Banda,b
Which festival is associated with the worship of the Sun and believed to cure diseases like leprosy?,Holi,Diwali,Chhath festival,Teej,c
Kokila Van Temple is located in which district of Uttar Pradesh?,Varanasi,Prayagraj,Mathura,Ayodhya,c
Where is the Makanpur fair typically held?,Farrukhabad,Kanpur,Sitapur,Balrampur,b
In which of the following districts is the Ramnagariya fair held?,Kanpur,Mathura,Sitapur,Farrukhabad,d
Where is the Devipatan fair held?,Sitapur,Farrukhabad,Balrampur,Kanpur,c
The Taj Mahotsav is celebrated in Agra during which month?,Sawan,Kartik,Phalgun,Chaitra,c
The Kampil Buddhist Festival is celebrated in which of the following districts?,Kanpur,Lucknow,Farrukhabad,Agra,c
Where is the Kabir Mahotsav celebrated?,Lucknow,Prayagraj,Maghar (Saint Kabir Nagar),Jhansi,c
The Dhaighat Mela is held in which district?,Lakhimpur Kheri,Shahjahanpur,Ambedkar Nagar,Bulandshahr,b
In which district is the Gola Gokarnanath fair held?,Shahjahanpur,Ambedkar Nagar,Lakhimpur Kheri,Bulandshahr,c
"The Balsundari fair is held in Anupshahr, which is located in which district?",Shahjahanpur,Lakhimpur Kheri,Bulandshahr,Ambedkar Nagar,c
In which of the following locations is the swing fair held?,Lucknow and Kanpur,Agra and Mathura,Mathura and Ayodhya,Prayagraj and Varanasi,c
In which state is the Safai Festival celebrated?,Madhya Pradesh,Bihar,Uttar Pradesh,Rajasthan,c
The Kajli Festival is celebrated in Mahoba during which month?,Phalgun,Sawan,Kartik,Chaitra,b
In which district is the Kalinjar fair held?,Mahoba,Banda,Jhansi,Chitrakoot,b
The Jalvihar fair is held in which region?,Awadh,Purvanchal,Bundelkhand,Rohilkhand,c
Baldev Chhath Mela is organized in which city?,Varanasi,Prayagraj,Mathura,Ayodhya,c
Which deity is worshipped in Chhath Puja?,Indra,Varuna,Agni,Ravi (Sun),d
"Which festival, associated with curing diseases like leprosy, is celebrated in honor of the Sun?",Diwali,Holi,Chhath festival,Makar Sankranti,c
The Kokila Van Temple is located in which district of Uttar Pradesh?,Agra,Varanasi,Mathura,Prayagraj,c
"Who constructed the Shiva temple in Lalitpur, Uttar Pradesh?",Shri Ram Srivastava,Kavikaka Hathrasi,Devi Singh Bundela,Kabir,c
Which film in Braj language was created by Kavikaka Hathrasi?,Dum Pakht,On the banks of Yamuna,Kapilya Mela,Yoga Festival,b
Which festival is organized by the Tourism Department in Prayagraj from February 2nd to 7th annually?,Kapilya Mela,Chaiti and Kajri Mahotsav,Dastarkhan Festival,Yoga Festival,d
"Apart from Hindi, which are the most widely spoken languages in Uttar Pradesh?",Braj and Awadhi,Sanskrit and Pali,Urdu,Bhojpuri,c
In which district of Uttar Pradesh is the Kashi Vishwanath Temple situated?,Lalitpur,Prayagraj,Maghar,Varanasi,d
Shri Ram Srivastava is renowned as a player of which musical instrument?,Sitar,Tabla,Flute,Violin,d
The North Central Zone Cultural Centre organizes Chaiti and Kajri centres in which city?,Lalitpur,Prayagraj,Varanasi,Maghar,c
Which of the following is considered a holy pilgrimage site for Kabir followers?,Varanasi,Prayagraj,Lalitpur,Maghar,d
'Dum Pakht' is a popular cooking process associated with which aspect of Uttar Pradesh?,Making handicrafts,Recipes for cooking dishes,Weaving textiles,Traditional dance forms,b
What is the formal tradition of garnishing food items at mealtime called?,Kapilya Mela,Dum Pakht,Dastarkhan,Yoga Festival,c
The Kapilya Mela is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
In which year was the Geology and Mineral Works Directorate established?,1964,1988,1955,1974,c
When was the Uttar Pradesh State Mineral Development Corporation established?,1955,1998,1974,1980,c
In which year was the first mineral policy of Uttar Pradesh announced?,1974,1985,1990,1998,d
What status was conferred upon mineral development under the first mineral policy of Uttar Pradesh?,Agricultural status,Industry status,Service sector status,Public utility status,b
How many districts in Uttar Pradesh have been designated as mineral-rich areas?,8 districts,10 districts,12 districts,15 districts,c
What is the rank of Uttar Pradesh in India concerning mineral wealth?,5th place,8th place,10th place,12th place,c
Uranium is found in which district of Uttar Pradesh?,Varanasi,Prayagraj,Lalitpur,Maghar,c
"Which of the following languages, other than Hindi, is most widely spoken in Uttar Pradesh?",Braj,Awadhi,Urdu,Bhojpuri,c
The Geology and Mineral Works Directorate was established in which year?,1964,1974,1955,1988,c
The Uttar Pradesh State Mineral Development Corporation was established in which year?,1955,1988,1998,1974,d
In which city does the North Central Zone Cultural Centre organize Chaiti and Kajri centres?,Lucknow,Kanpur,Varanasi,Allahabad,c
The first mineral policy of Uttar Pradesh was announced on which date?,"December 29, 1988","December 29, 1998","January 1, 2000","December 25, 1995",b
What status was given to mineral development under the first mineral policy of Uttar Pradesh?,Public Sector,Industry status,Essential Service,Priority Sector,b
How many districts in Uttar Pradesh have been declared as mineral-rich areas?,10 districts,15 districts,12 districts,8 districts,c
What is the position of Uttar Pradesh in India in terms of mineral wealth?,5th place,1st place,10th place,3rd place,c
Kashi Vishwanath Temple is located in which district of Uttar Pradesh?,Ayodhya,Mathura,Varanasi,Prayagraj,c
Which is the holy pilgrimage site of Kabir followers?,Sarnath,Kushinagar,Maghar,Chitrakoot,c
"Who built the Shiva temple in Lalitpur, Uttar Pradesh?",Kavikaka Hathrasi,Tourism Department,Devi Singh Bundela,Shri Ram Srivastava,c
Shri Ram Srivastava is a famous player of which musical instrument?,Sitar,Tabla,Violin,Flute,c
Which city hosts the Chaiti and Kajri centres organized by the North Central Zone Cultural Centre?,Lalitpur,Prayagraj,Varanasi,Maghar,c
Which of the following is a holy pilgrimage site for Kabir followers?,Varanasi,Lalitpur,Prayagraj,Maghar,d
'Dum Pakht' is a popular process related to which of the following in Uttar Pradesh?,Weaving,Cooking dishes,Pottery,Farming,b
Kapilya Mela is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
In which language was the film 'On the banks of Yamuna' made by Kavikaka Hathrasi?,Hindi,Urdu,Braj,Awadhi,c
The Yoga Festival is organized by the Tourism Department in Prayagraj from which dates every year?,2nd to 7th January,9th to 14th February,2nd to 7th February,15th to 20th December,c
"Other than Hindi, what are the most widely spoken languages in Uttar Pradesh?",Braj and Awadhi,Urdu,Sanskrit,Bhojpuri,b
Which city is the organizing center for the Chaiti and Kajri festivals by the North Central Zone Cultural Centre?,Prayagraj,Lucknow,Kanpur,Varanasi,d
Which of the following is the holy pilgrimage site for Kabir followers?,Varanasi,Lalitpur,Maghar,Prayagraj,c
'Dum Pakht' is a popular process related to what in Uttar Pradesh?,Weaving carpets,Making pottery,Recipes for cooking dishes,Crafting wooden toys,c
In which of the following districts of Uttar Pradesh is diamond primarily found?,Lalitpur and Sonbhadra,Banda and Mirzapur,Jhansi and Hamirpur,Prayagraj and Aligarh,b
Iron ore is found in which of the following districts of Uttar Pradesh?,Sonbhadra and Banda,Lalitpur and Sonbhadra,Lalitpur and Mirzapur,Prayagraj and Chitrakoot,c
Which district is NOT mentioned as a location where bauxite is found in Uttar Pradesh?,Sonbhadra,Banda,Lalitpur,Prayagraj,d
"In Uttar Pradesh, copper is found in which area of Lalitpur?",Kajrahat area,Rohtas area,Sonrai area,Singrauli area,c
Gold is found in the sands of which rivers in Uttar Pradesh?,Ganga and Yamuna,Sharda and Ramganga,Ghaghra and Gomti,Betwa and Ken,b
Which of the following is NOT a main location where glass sand is found in Uttar Pradesh?,Prayagraj,Banda,Aligarh,Hamirpur,d
Limestone is found in Mirzapur in which of the following areas?,"Badhi, Kajrahat","Rohtas, Kanach, Guruma","Shankargarh, Lohagarh","Bhikhampur, Hardi",b
In which of the following areas is dolomite found in Sonbhadra?,Rohtas,Kanach,Badhi,Guruma,c
From which area of Sonbhadra is coal obtained?,Kajrahat,Rohtas,Singrauli,Bargarh,c
Rock phosphate is found in which of the following districts of Uttar Pradesh?,Mirzapur and Sonbhadra,Jhansi and Hamirpur,Lalitpur and Banda,Prayagraj and Chitrakoot,c
Gypsum is found in which of the following districts of Uttar Pradesh?,Lalitpur and Banda,Jhansi and Hamirpur,Mirzapur and Sonbhadra,Prayagraj and Aligarh,b
Which of the following districts is NOT listed as a receiving point of diaspores?,Jhansi,Lalitpur,Hamirpur,Chitrakoot,d
Asbestos is found in which of the following districts?,Banda and Sonbhadra,Mirzapur and Jhansi,Lalitpur and Hamirpur,Prayagraj and Chitrakoot,b
Pyrophyllite is found in which of the following districts?,Mirzapur and Sonbhadra,Lalitpur and Chitrakoot,"Jhansi, Lalitpur, Hamirpur","Prayagraj, Banda, Aligarh",c
Andolusite is found in which of the following districts of Uttar Pradesh?,Lalitpur and Hamirpur,Mirzapur and Sonbhadra,Jhansi and Banda,Prayagraj and Aligarh,b
Which of the following districts is NOT mentioned as being famous for granite?,Banda,Hamirpur,Lalitpur,Aligarh,d
Platinum is found in which district of Uttar Pradesh?,Sonbhadra,Mirzapur,Lalitpur,Hamirpur,c
In which of the following districts is China Clay found in Uttar Pradesh?,Mirzapur and Jhansi,Banda and Sonbhadra,Lalitpur and Hamirpur,Prayagraj and Chitrakoot,b
Which of the following statements is correct regarding the presence of mica in Uttar Pradesh?,Mica is found in Sonbhadra.,Mica is found in Lalitpur.,Mica is found in Mirzapur.,Mica is not found in Uttar Pradesh.,d
In which of the following districts of Uttar Pradesh is diamond found?,Lalitpur and Sonbhadra,Prayagraj and Chitrakoot,Banda and Mirzapur,Jhansi and Hamirpur,c
