Question,Option A,Option B,Option C,Option D,Correct Answer
Which energy source accounts for the largest share in energy production in India?,Nuclear energy,Hydro energy,Solar energy,Thermal energy,d
The terminals of a simple torch cell are composed of what materials?,Copper-Silver,Aluminum-Copper,Zinc-Carbon,Lead-Acid,c
"During a thunderstorm while traveling in a car, which action provides the best protection from lightning?",Exiting the car and lying flat on the ground,Touching the metal parts of the car,Calling for help using a mobile phone,Staying in the car,d
The rain-proof quality of 'Rain Proof' coats and tents is attributed to:,Viscosity,Elasticity,Density,Surface Tension,d
Why do fish survive in a frozen lake?,They hibernate in the ice.,They have a special antifreeze in their blood.,The water at the bottom is at 4°C.,They can breathe in ice.,c
"According to the text, what happens to the resistance of semiconductors when temperature increases?",Resistance decreases.,Resistance remains the same.,Resistance increases.,Resistance fluctuates unpredictably.,c
Which law states that the rate of diffusion of gases is inversely proportional to the square root of their density under similar conditions?,Boyle's Law,Charles's Law,Graham's Law,Avogadro's Law,c
The total energy per unit mass of a flowing fluid at any point in the subsurface is constant. This is stated by:,Newton's Law,Einstein's Theory,Daniel Bernoulli,Pascal's Law,c
What is being promoted across the country to conserve energy?,Incandescent bulbs,Halogen lamps,Compact Fluorescent Lamps (CFL),Light Emitting Diode Lamps (LED),d
"If a ship moves from a river to the sea, what will happen?",It will sink.,It will remain at the same level.,It will fall.,It will rise.,d
"If a person on a sensitive scale takes a deep breath in, what will happen to the scale reading?",It will decrease.,It will remain the same.,It will fluctuate.,It will increase.,d
X-rays that possess the ability to penetrate matter over a long distance are referred to as:,Soft X-rays,Gamma Rays,Hard X-rays,Beta Rays,c
The rain-proof characteristic of 'Rain Proof' coats and tents is attributed to:,Viscosity,Elasticity,Surface Tension,Buoyancy,c
Television signals cannot be received beyond a specific distance due to:,Atmospheric interference,Signal degradation,The surface of the earth is curved.,Lack of transmission power,c
Which of the following examples is NOT an example of a perfectly inelastic collision?,A ball of clay hitting a wall and sticking.,Kicking a football by a player.,Two cars colliding and crumpling together.,A bullet embedding itself in a block of wood.,b
"At zero Kelvin temperature, what is Silicon considered to be?",A conductor,A semiconductor,An insulator,A superconductor,c
In what year did Austrian scientist Christian Doppler discover the Doppler effect?,1848,1852,1842,1832,c
Which scientist is known for using radio waves to transmit signals over several kilometers in the 1890s?,Henry Cavendish,Victor Franz Hess,Guglielmo Marconi,James Prescott Joule,c
In what year did Henry Cavendish describe the measurement of the gravitational constant along with the mass and density of the Earth?,1790,1798,1890,1826,b
What are the main energy sources for the Earth's internal heat engine?,Solar Energy and Geothermal Energy,Radiogenic heat and Geothermal Energy,Solar Energy and Primordial heat,Radiogenic heat and Primordial heat,d
Victor Franz Hess is renowned for the discovery of which of the following?,Zeeman Effect,Van Allen Belts,Cosmic Radiation,Chandrasekhar Limit,c
"Radiation belts surrounding the Earth, composed of highly energetic charged particles, are also known as:",Hess Belts,Zeeman Belts,Joule Belts,Van Allen Belts,d
A wooden bat is classified as what type of object in terms of light transmission?,Transparent,Translucent,Opaque,Luminous,c
James Prescott Joule is credited with outlining the basis of which scientific principle?,Zeeman Effect,Principle of Conservation,Supercooling,Rotational Equilibrium,b
Which daily morning task is cited as an example related to quantum mechanics?,Making coffee,Ringing of the alarm clock,Reading the newspaper,Checking emails,b
The property of metals to produce a ringing sound when struck is known as:,Volatility,Adsorption,Sonority,Radiation,c
Jean Baptiste Perrin was awarded the Nobel Prize in Physics in 1926 for his work on:,Cosmic Radiation,The discontinuous structure of matter,The Zeeman Effect,Conservation of Energy,b
"Which type of high-frequency radiation, produced in nuclear reactions, is used in medicine to destroy cancer cells?",Alpha rays,Beta rays,Gamma rays,X-rays,c
"What is the predicted outcome if a glass bottle, completely filled and sealed with water, is placed in a freezer?",The bottle will remain intact.,The water will evaporate.,The ice will sublimate.,Eventually ice will break the glass bottle.,d
The splitting of a spectral line into multiple components when a light source is placed in a magnetic field is known as the:,Cavendish Effect,Perrin Effect,Zeeman Effect,Joule Effect,c
What does 'supercooling' imply in the context of cooling a liquid?,Cooling to boiling point,Cooling to absolute zero,Cooling below freezing point,Cooling to room temperature,c
Why is alcohol more volatile than water?,Its freezing point is higher than water.,Its density is greater than water.,Its boiling point is less than water.,Its viscosity is higher than water.,c
Which material is identified as the best adsorbent?,Silica Gel,Activated Coconut Charcoal,Alumina,Fuller's Earth,b
"When the vector sum of torques acting on a system is zero, what state is that object in?",Linear Equilibrium,Thermal Equilibrium,Rotational Equilibrium,Dynamic Equilibrium,c
The theoretically possible maximum mass for a stable white dwarf star is known as the:,Joule Limit,Perrin Limit,Cavendish Limit,Chandrasekhar Limit,d
Which scientist used radio waves to transmit signals over several kilometers in the 1890s?,Victor Franz Hess,Guglielmo Marconi,James Prescott Joule,Jean Baptiste Perrin,b
In what year did Henry Cavendish describe the measurement of the gravitational constant?,1890,1926,1798,1850,c
Victor Franz Hess is known for the discovery of which of the following?,Zeeman Effect,Supercooling,Cosmic Radiation,Van Allen Belts,c
Radiation belts surrounding the Earth are also known as?,Zeeman Belts,Cosmic Belts,Van Allen Belts,Joule Belts,c
A wooden bat can be classified as what type of object?,Transparent,Translucent,Opaque,Luminous,c
James Prescott Joule outlined the basis of which principle?,Zeeman Effect,Supercooling,Principle of Conservation,Rotational Equilibrium,c
The ringing of an alarm clock is an example related to which field?,Classical Mechanics,Thermodynamics,Quantum Mechanics,Electromagnetism,c
The property of metals to produce a ringing sound is known as?,Opacity,Sonority,Volatility,Adsorption,b
Who was awarded the Nobel Prize in Physics in 1926 for work on the discontinuous structure of matter?,Henry Cavendish,James Prescott Joule,Victor Franz Hess,Jean Baptiste Perrin,d
High-frequency radiation produced in nuclear reactions and used to destroy cancer cells is called?,Beta rays,Alpha rays,Gamma rays,Cosmic rays,c
What is the name of the phenomenon involving the splitting of a spectral line in a magnetic field?,Supercooling Effect,Van Allen Effect,Zeeman Effect,Chandrasekhar Effect,c
Cooling of a liquid below its freezing point is known as?,Zeeman Cooling,Chandrasekhar Cooling,Supercooling,Rotational Cooling,c
Which of the following is the best adsorbent?,Activated Carbon,Coconut Water,Activated Coconut Charcoal,Normal Charcoal,c
What is the state of an object if the vector sum of torques acting on it is zero?,Linear Equilibrium,Static Equilibrium,Rotational Equilibrium,Dynamic Equilibrium,c
The maximum mass for a stable white dwarf star is called?,Van Allen Limit,Zeeman Limit,Joule Limit,Chandrasekhar Limit,d
Which of the following statements is INCORRECT regarding alcohol and water?,Alcohol is more volatile than water,The boiling point of alcohol is less than water,Alcohol is less volatile than water,Volatility is related to boiling point,c
In which year did Henry Cavendish describe the measurement of the gravitational constant?,1826,1798,1926,1890,b
What is the main energy source for the Earth's internal heat engine?,Solar energy,Geothermal energy,Radiogenic heat and Primordial heat,Mechanical energy,c
Victor Franz Hess is known for the discovery of what?,Zeeman Effect,Supercooling,Van Allen belts,Cosmic Radiation,d
Radiation belts surrounding the Earth are known as what?,Zeeman Belts,Cosmic Belts,Van Allen belts,Chandrasekhar Belts,c
A wooden bat can be classified as which type of object?,Transparent,Translucent,Opaque,Luminous,c
The ringing of an alarm clock is a part of what?,Thermodynamics,Classical mechanics,Quantum mechanics,Fluid dynamics,c
The property of metals to produce a ringing sound when struck is called:,Elasticity,Malleability,Sonority,Ductility,c
Jean Baptiste Perrin was awarded the Nobel Prize in Physics in 1926 for his work on what?,Cosmic Radiation,Radio Waves,Discontinuous structure of matter,Conservation of Energy,c
Which type of radiation is produced in nuclear reactions and used in medicine to destroy cancer cells?,Alpha rays,Beta rays,Gamma rays,Cosmic rays,c
What happens when a glass bottle filled completely with water and sealed is placed in a freezer?,The bottle will remain intact.,The water will evaporate.,Eventually ice will break the glass bottle.,The bottle will shrink.,c
The splitting of a spectral line into two or more components in a magnetic field is known as:,Supercooling Effect,Chandrasekhar Effect,Van Allen Effect,Zeeman Effect,d
Supercooling refers to cooling a liquid to which point?,Boiling point,Critical point,Below freezing point,Triple point,c
Alcohol is more volatile than water because:,Its freezing point is higher than water.,Its density is more than water,Its boiling point is less than water.,Its viscosity is higher than water.,c
Which of the following is considered the best adsorbent?,Normal Charcoal,Activated Coconut Charcoal,Wood Charcoal,Animal Charcoal,b
"If the vector sum of torques acting on a system is zero, the object is in what state?",Linear Equilibrium,Dynamic Equilibrium,Rotational Equilibrium,Static Equilibrium,c
The theoretically possible maximum mass for a stable white dwarf star is called:,Zeeman Limit,Hess Limit,Van Allen Limit,Chandrasekhar Limit,d
Victor Franz Hess is well-known for the discovery of which phenomenon?,Zeeman Effect,Supercooling,Cosmic Radiation,Van Allen Belts,c
"Radiation belts surrounding the Earth, filled with highly energetic charged particles, are known as:",Zeeman Belts,Cavendish Belts,Joule Belts,Van Allen,d
A wooden bat is best classified as which type of object in terms of light transmission?,Transparent,Translucent,Opaque,Luminous,c
James Prescott Joule is known for outlining the basis of which principle?,Zeeman Effect,Conservation of Energy,Supercooling,Chandrasekhar Limit,b
Ringing of the alarm clock is related to which field of study?,Thermodynamics,Electromagnetism,Quantum mechanics,Classical Mechanics,c
Jean Baptiste Perrin received the Nobel Prize in Physics for his work on:,Conservation of Energy,Cosmic Radiation,Discontinuous structure of matter,The Zeeman Effect,c
High-frequency radiation used in medicine to destroy cancer cells is known as:,X-rays,Beta rays,Alpha rays,Gamma rays,d
What will happen if a glass bottle completely filled with water and sealed is placed in a freezer?,The bottle will remain intact,The water will evaporate,The ice will melt,Eventually ice will break the glass bottle,d
The splitting of a spectral line in a magnetic field is known as:,The Joule Effect,The Cavendish Effect,The Zeeman Effect,The Perrin Effect,c
Cooling a liquid below its freezing point is known as:,Sublimation,Condensation,Supercooling,Evaporation,c
"When the vector sum of torques acting on a system is zero, the object is in:",Linear Equilibrium,Static Equilibrium,Rotational Equilibrium,Dynamic Equilibrium,c
The maximum possible mass for a stable white dwarf star is called the:,Joule Limit,Zeeman Limit,Cavendish Limit,Chandrasekhar Limit,d
Green plants convert solar energy into what form of energy?,Nuclear energy,Electrical energy,Chemical energy,Mechanical energy,c
"Which scientist posed the question about the absence of tourists from the future, given the possibility of time travel?",David Gross,Albert Einstein,Isaac Newton,Stephen Hawking,d
"The statement, 'Physics is always a gamble,' belongs to which physicist?",Stephen Hawking,Albert Einstein,David Gross,Isaac Newton,c
Why do stars appear to twinkle while planets do not?,Planets emit less light.,Stars are closer to the Earth.,Planets are larger than stars.,"Planets are closer to the Earth, so more light is received from them and even if there are minor changes in intensity, they are not visible.",d
