Question,Option A,Option B,Option C,Option D,Correct Answer
"What is the primary occupation associated with traders known as Seth, Sahukar, Mahajan, and Chetti from ancient times?",Agriculture,Textile production,Banking,Maritime trade,c
In which battle was Jayachand killed?,Battle of Tarain,Battle of Chandavar,Battle of Kannauj,Battle of Panipat,b
The Tower of Victory (Vijay Stambh) is located in which city?,Delhi,Jaipur,Chittorgarh,Udaipur,c
Which dynasty was Chittorgarh the capital of?,Maurya,Sisodia,Gupta,Mughal,b
With which dynasty was King Bhoja associated?,Chola,Paramara,Gupta,Maurya,b
Who was the founder of the 'Pratihara' dynasty?,Rajendra Chola,Harishchandra,Pulakeshin II,Kanishka,b
Which religion is Zend-Avesta associated with?,Judaism,Buddhism,Zoroastrianism,Jainism,c
Which of the following is related to the Jewish religion?,Tripitaka,Torah,Zend-Avesta,Guru Granth Sahib,b
What is the practice of weighing a person against a commodity and donating it called?,Dan Utsav,Annadaan,Tulabhara,Dharma Chakra,c
Which of the following statements is INCORRECT regarding Jantar Mantar?,Maharaja Jai Singh II built Jantar Mantar in five cities,The Jantar Mantar located in Delhi was built by Maharaja Jai Singh II of Jaipur,The Jantar Mantar built by Maharaja Sawai Jai Singh is a hospital,The Jantar Mantar built by Maharaja Sawai Jai Singh is an astronomical observatory,c
Who invented paper?,Gutenberg,Cai Lun,Archimedes,Newton,b
Which state of India was known as Kamarupa in ancient times?,Odisha,Assam,Bengal,Kerala,b
In which year did B.B. Lal excavate Hastinapur in Meerut district?,1947-48,1951-52,1960-61,1970-71,b
Where is the Padmanabhaswamy Temple located?,Chennai,Thiruvananthapuram,Mumbai,Kolkata,b
"What is the main occupation of traders known as Seth, Sahukar, Mahajan, and Chetti from ancient times?",Agriculture,Banking,Textile Trading,Spice Trading,b
"The battle of Chandavar, where Jayachand was killed, took place in which year?",1191,1192,1194,1206,c
The Pala Empire is related to which part of India?,Western,Southern,Eastern,Northern,c
The temples of Khajuraho were built during the reign of which dynasty?,Solanki,Chandela,Paramara,Pratihara,b
Where is the Tower of Victory (Vijay Stambh) located?,Delhi,Jaipur,Chittorgarh,Gwalior,c
Which dynasty had Chittorgarh as its capital?,Maurya,Gupta,Sisodia,Mughal,c
Bhimdev Solanki II defeated Muhammad Ghori near Mount Abu in which village?,Tarain,Kayadara,Chandawar,Thaneshwar,b
Zoroastrianism is mainly found in which state of India?,Gujarat,Rajasthan,Maharashtra,Punjab,c
'Zend-Avesta' is associated with which religion?,Judaism,Buddhism,Zoroastrianism,Jainism,c
Followers of which religion are known as Jews?,Zoroastrianism,Judaism,Buddhism,Jainism,b
Which of the following is associated with the Jewish religion?,Zend-Avesta,Torah,Tripitaka,Agamas,b
Yoga is one of the six schools of which philosophy?,Greek,Indian,Chinese,Egyptian,b
What was the practice called when a person was weighed against a commodity and the same amount was donated?,Danapradan,Swarnadaan,Tulabhara,Annadaan,c
The Jantar Mantar located in Delhi was built by whom?,Akbar,Shah Jahan,Maharaja Jai Singh II of Jaipur,Raja Todar Mal,c
The Jantar Mantar built by Maharaja Sawai Jai Singh is what type of structure?,A Palace,A Fort,A Temple,An astronomical observatory,d
How many cities have Jantar Mantar built by Maharaja Jai Singh II?,Three,Four,Five,Six,c
In which district did B.B. Lal excavate Hastinapur?,Delhi,Mathura,Meerut,Agra,c
From which river is the name India derived?,Ganges,Brahmaputra,Indus,Yamuna,c
"Which of the following was the main occupation of traders known as Seth, Sahukar, Mahajan, and Chetti?",Agriculture,Textile Trading,Banking,Spice Trading,c
The concept of which game is based on superstitious beliefs?,Chess,Snakes and ladders,Ludo,Carrom,b
What material were the first wheels made of?,Stone,Metal,Wood,Clay,c
In which state of India is Zoroastrianism mainly found?,Gujarat,Maharashtra,Rajasthan,Punjab,b
What is the name of the holy book related to the Jewish religion?,Bible,Quran,Torah,Vedas,c
Which of the following is one of the six schools of Indian philosophy?,Taoism,Yoga,Shinto,Confucianism,b
What was the practice called in ancient times when a person was weighed against a commodity and the same amount of that commodity was donated?,Hiranyagarbha,Ghatikayantra,Tulabhara,Danapatha,c
Who built the Jantar Mantar located in Delhi?,Akbar,Shah Jahan,Maharaja Jai Singh II of Jaipur,Raja Todar Mal,c
Vikram Samvat calendar is how many years ahead of the Gregorian calendar?,10-11 years,30-31 years,56-57 years,78-79 years,c
Which state of India was known by the name Kamarupa in ancient times?,Bihar,Odisha,Assam,West Bengal,c
From which language did the name India come?,Sanskrit,Persian,Greek,Latin,c
The concept of Snakes and Ladders is based on:,Mathematical calculations,Superstitious beliefs,Historical events,Astronomical observations,b
The first wheels were made of:,Stone,Bronze,Iron,Wood,d
"Arrange the following events in chronological order:
I. Jayachand's death
II. Prithviraj Chauhan's defeat
III. Excavation of Hastinapur","I, II, III","II, I, III","III, II, I","II, III, I",b
The city of Delhi was originally founded by the Pandavas and named what?,Hastinapur,Indraprastha,Kamarupa,Dwarasamudra,b
The ancient kingdom of Kamarupa was located in which present-day Indian state?,Uttar Pradesh,Rajasthan,Assam,Bundelkhand,c
Who was the first ruler of the Chandela dynasty?,Yashovarman,Dantidurga,Nannuka,Vidyadhara,c
"Which city was made the capital by Vishnuvardhana, the first independent ruler of the Hoysala dynasty?",Vanavasi,Kannauj,Indraprastha,Dwarasamudra,d
Which of the following dynasties were NOT involved in the triangular struggle to establish dominance over Kannauj?,Pala,Rashtrakuta,Pratihara,Kadamba,d
Who founded the Vikramshila University?,Gopala,Dharmapala,Dantidurga,Vishnuvardhana,b
"Kumaradevi, a queen of Govindachandra Gahadvala, built the Dharmachakra-Jin Vihara at which of the following places?",Vanavasi,Kannauj,Sarnath,Dwarasamudra,c
The religious ritual of 'Hiranyagarbha' was performed by whom?,Gopala,Dharmapala,Dantidurga,Vishnuvardhana,c
Followers of Ramanuja are commonly known as:,Shaivas,Vaishnavas,Shaktas,Jains,b
Which dynasty had Dwarasamudra as its capital?,Pala dynasty,Kadamba dynasty,Hoysala dynasty,Chandela dynasty,c
Who was the founder of the Pala dynasty?,Dharmapala,Gopala,Vishnuvardhana,Nannuka,b
Vanavasi served as the capital for which kingdom?,Pala dynasty,Kadamba kings,Hoysala dynasty,Chandela dynasty,b
Who is known for authoring texts exposing hypocrisy and corrupt behavior in contemporary society?,Rana Kumbha,D.C. Sircar,Kshemendra,Lakshmana Sena,c
Which Chandela king was also known as Lakshmanavarman?,Nannuka,Vidyadhara,Yashovarman,Govindachandra,c
Who is credited with starting a new era?,Yashovarman,Lakshmana Sena,Govindachandra,Vidyadhara,b
Which Chandela ruler was not defeated by Mahmud of Ghazni?,Nannuka,Yashovarman,Vidyadhara,Lakshmana Sena,c
What was the ancient name of Bundelkhand?,Kamarupa,Jejakabhukti,Dwarasamudra,Vanavasi,b
Kalinga King Kharavela belonged to which dynasty?,Pala dynasty,Chedi dynasty,Hoysala dynasty,Chandela dynasty,b
"Rana Kumbha is known for writing a treatise on which subject, named Sangita-raja?",Politics,Music,Astronomy,Architecture,b
"Which Indian painting style is characterized by decorations of pure gold and precious stones and often depicts Hindu deities, especially Lord Krishna?",Madhubani Painting,Thanjavur Painting,Warli Painting,Kalamkari Painting,b
"In which fort are 'chhatris' built in honor of Jaimal and Fatta, warriors who sacrificed their lives during the siege of Emperor Akbar in 1568?",Gwalior Fort,Amer Fort,Chittorgarh Fort,Mehrangarh Fort,c
In which year did D.C. Sircar publish the Indian Epigraphy and Indian Epigraphical Glossary?,1956-57,1965-66,1975-76,1985-86,b
In which present-day state was the iron implementation site of Hastinapur found?,Rajasthan,Uttar Pradesh,Madhya Pradesh,Bihar,b
Inscriptions composed in praise of kings of ancient India are known as:,Shilalekh,Prashasti inscriptions,Tamrapatra,Mudras,b
The Parsi New Year is also known as:,Diwali,Holi,Navroz,Baisakhi,c
The city of Delhi was initially founded by the Pandavas and named what?,Hastinapur,Kamarupa,Indraprastha,Vanavasi,c
The ancient kingdom of Kamarupa was situated in which present-day Indian state?,Uttar Pradesh,Rajasthan,Assam,Bundelkhand,c
Who is considered the first ruler of the Chandela dynasty?,Yashovarman,Vidyadhara,Dantidurga,Nannuka,d
Which of the following dynasties were NOT involved in the triangular struggle for dominance over Kannauj?,Rashtrakuta,Pala,Pratihara,Hoysala,d
Followers of which of these figures are called Vaishnavas?,Dharmapala,Ramanuja,Kharavela,Kshemendra,b
Identify the INCORRECT match:,Bundelkhand - Jejakabhukti,Hoysala dynasty - Dwarasamudra,Pala dynasty - Vanavasi,Kadamba kings - Vanavasi,c
To which dynasty did Kalinga King Kharavela belong?,Pala,Chedi,Chandela,Rashtrakuta,b
Rana Kumbha authored a treatise on which art form?,Sculpture,Painting,Music,Architecture,c
"Which Indian painting style uses pure gold and precious stones and depicts Hindu deities, especially Lord Krishna?",Madhubani Painting,Thanjavur Painting,Mughal Painting,Rajput Painting,b
In which fort were 'chhatris' built in honor of Jaimal and Fatta?,Gwalior Fort,Agra Fort,Chittorgarh Fort,Red Fort,c
D.C. Sircar published 'Indian Epigraphy and Indian Epigraphical Glossary' in which period?,1975-76,1955-56,1945-46,1965-66,d
In which present-day Indian state was the iron implementation site of Hastinapur found?,Bihar,Madhya Pradesh,Uttar Pradesh,Rajasthan,c
What are inscriptions composed in praise of the kings of ancient India known as?,Smriti,Shruti,Prashasti,Kavya,c
The Parsi New Year is called?,Diwali,Navroz,Holi,Baisakhi,b
The city of Delhi was first founded by the Pandavas and named what?,Hastinapur,Indraprastha,Vanavasi,Dwarasamudra,b
Which state was the ancient kingdom of Kamarupa located in?,Uttar Pradesh,Rajasthan,Assam,Bundelkhand,c
"Vishnuvardhana, the first independent ruler of the Hoysala dynasty, made which city his capital?",Vanavasi,Indraprastha,Kannauj,Dwarasamudra,d
Who founded Vikramshila University?,Gopala,Dharmapala,Dantidurga,Ramanuja,b
"Kumaradevi, a queen of Govindachandra Gahadvala, built which Vihara at Sarnath?",Vikramshila University,Dharmachakra-Jin Vihara,Thanjavur Temple,Kamarupa Temple,b
Which religious ritual was performed by Dantidurga?,Navroz,Sangita-raja,Hiranyagarbha,Prashasti,c
The followers of Ramanuja are called?,Vaishnavas,Shaivas,Kadambas,Chandelas,a
What was the capital of the Kadamba kings?,Kannauj,Dwarasamudra,Vanavasi,Indraprastha,c
Who wrote many texts to expose the hypocrisy and corrupt behavior of contemporary society?,Rana Kumbha,D.C. Sircar,Kshemendra,Lakshmana Sena,c
Rana Kumbha wrote a treatise on which subject?,Epigraphy,Politics,Music,Religion,c
"Which Indian painting style depicts Hindu deities, especially Lord Krishna, and has decorations of pure gold and precious stones?",Mughal Painting,Thanjavur Painting,Rajput Painting,Pala Painting,b
The iron implementation site of Hastinapur was found in which present state?,Madhya Pradesh,Rajasthan,Uttar Pradesh,Bihar,c
Inscriptions composed in praise of the kings of ancient India are known as what?,Epigraphy,Prashasti,Sangita-raja,Navroz,b
What is the Parsi New Year called?,Prashasti,Hiranyagarbha,Navroz,Sangita-raja,c
The ancient kingdom of Kamarupa was located in which present-day state?,Uttar Pradesh,Rajasthan,Assam,Bundelkhand,c
Which of the following dynasties were involved in the triangular struggle to establish dominance over Kannauj?,"Pala, Rashtrakuta, Sena","Pratihara, Chandela, Gahadvala","Pala, Pratihara, Rashtrakuta","Rashtrakuta, Hoysala, Chandela",c
Who was the founder of Vikramshila University?,Gopala,Dantidurga,Dharmapala,Vishnuvardhana,c
Vanavasi served as the capital for which dynasty?,Chandela,Hoysala,Kadamba,Pala,c
Which author is known for writing texts exposing hypocrisy and corrupt behavior of contemporary society?,Rana Kumbha,D.C. Sircar,Kshemendra,Lakshmana Sena,c
The credit for starting a new era goes to whom?,Govindachandra Gahadvala,Lakshmana Sena,Rana Kumbha,Dantidurga,b
Rana Kumbha is credited with writing a treatise on music called:,Indian Epigraphy,Dharmachakra-Jin Vihara,Sangita-raja,Indian Epigraphical Glossary,c
"Which Indian painting style utilizes decorations of pure gold and precious stones, often depicting Hindu deities like Lord Krishna?",Prashasti,Thanjavur Painting,Jejakabhukti,Navroz,b
"In which year were 'chhatris' built in Chittorgarh Fort to honor Jaimal and Fatta, who died during Emperor Akbar's siege?",1526,1568,1605,1707,b
The iron implementation site of Hastinapur was discovered in which present-day state?,Rajasthan,Uttar Pradesh,Assam,Madhya Pradesh,b
The Parsi New Year is commonly known as:,Sangita-raja,Prashasti,Navroz,Jejakabhukti,c
Which of the following games was very popular in ancient India?,Polo,Chess,Cricket,Kabaddi,b
From which country did the 13th-century traveler Marco Polo come to India?,Uzbekistan,France,Italy,China,c
What name was used by ancient travelers to the Indian subcontinent for the active contribution of Indian merchants?,Hindustan,Swarnabhumi,Aryavarta,Bharat,b
In which century did Al-Biruni come to India?,13th century,12th century,11th century,10th century,c
In which state is the Bhoramdeo temple located?,Bihar,Maharashtra,Chhattisgarh,Gujarat,c
What is 'Atavika Rajya' referred to as?,Sea kingdom,Desert kingdom,Forest kingdom,Mountain kingdom,c
What was the capital of the Solanki dynasty?,Pratishthanapura,Palitana,Anhilwad,Kamarupa,c
Which archaeological site yielded two carbonized seeds of betel nut?,Anhilwad,Vatgal,Khajuraho,Ajanta,b
"According to the Puranas, what was the original place of the Chandravamshiya rulers?",Ayodhya,Vatgal,Pratishthanapura,Indraprastha,c
"In which text is the statement 'What is here is elsewhere, what is not here is nowhere' found?",Ramayana,Arthashastra,Mahabharata,Rigveda,c
Where is the ancient Svetambara Jain temple located?,Khajuraho,Palitana (Gujarat),Aurangabad,Shravanabelagola,b
Which institutions were related to foreign trade?,Nanadeshi and Nagaram,Atavika Rajya and Kamarupa,Pala and Chandela,Solanki and Varman,a
Which ruler sent two maritime expeditions against Sinhala Dweep in 642 AD?,Bhaskaravarman,Chamunda Raya,Narasimhavarman I,Gopala,c
Who made a special contribution in the field of algebra?,Sayana,Megasthenes,Bhaskara,Al-Biruni,c
What is India's rank in terms of the number of World Heritage Sites (as per the text)?,Fifth,Sixth,Seventh,Eighth,c
Where are the Ajanta Caves located?,Chhattisgarh,Bihar,Gujarat,"Aurangabad, Maharashtra",d
"According to Hindu law, what portion of the produce was considered a valid tax?",One-third,One-fourth,One-fifth,One-sixth,d
What was the irrigation tax in ancient India called?,Khasra,Bidakabhagam,Swarnabhumi,Atavika Rajya,b
"Who patronized Sayana, the commentator of Vedic texts?",The Chandela dynasty,The Pala dynasty,The Vijayanagara kings,The Solanki dynasty,c
Who installed the huge statue of Gomateshwara at Shravanabelagola?,Gopala,Bhaskara,Chamunda Raya,Narasimhavarman I,c
What is an amphora jar?,A musical instrument,A type of sword,A tall jar with handles on both sides,A form of currency,c
What does the document named 'Khasra' refer to?,A type of temple,A revenue-related document,A system of governance,A form of art,b
Which region of India is 'Kamarupa' an ancient name for?,Gujarat,Assam,Chhattisgarh,Maharashtra,b
"Which dynasty did Bhaskaravarman belong to, who ruled the Kamarupa region?",Chandela dynasty,Solanki dynasty,Varman dynasty,Pala dynasty,c
In which state was the Odantapuri education center located?,Assam,Bihar,Gujarat,Maharashtra,b
During which dynasty were the most famous Khajuraho temples built?,Pala dynasty,Chandela dynasty,Solanki dynasty,Varman dynasty,b
"From which country did Marco Polo, the 13th-century traveler to India, originate?",Spain,Portugal,Italy,France,c
What name was used for the Indian subcontinent by ancient travelers due to the active contribution of Indian merchants?,Aryavarta,Bharatvarsha,Swarnabhumi,Hindustan,c
From which country did Al-Biruni come to India in the 11th century?,Iran,Afghanistan,Uzbekistan,Turkey,c
What is the 'Forest kingdom' referred to as?,Vanaprastha,Atavika Rajya,Aranya Kshetra,Jangal Mahal,b
Which field of study received a special contribution from Bhaskara?,Astronomy,Medicine,Algebra,Physics,c
In which city are the Ajanta Caves located?,Mumbai,Pune,Aurangabad,Nashik,c
"According to Hindu law, what proportion of the produce was the tax?",One-third,One-fourth,One-fifth,One-sixth,d
"Which kings patronized Sayana, the commentator of Vedic texts?",The Chola kings,The Maurya kings,The Vijayanagara kings,The Gupta kings,c
Which region of India was known as 'Kamarupa' in ancient times?,Kerala,Assam,Tamil Nadu,Bengal,b
Who ruled the Kamarupa region of India?,Chandragupta Maurya,Ashoka,Bhaskaravarman,Harshavardhana,c
Which game was very popular in ancient India?,Polo,Chess,Cricket,Kabaddi,b
"Marco Polo, the 13th-century traveler to India, came from which country?",Uzbekistan,China,Italy,India,c
Ancient travelers to the Indian subcontinent used which name for the region due to the contribution of Indian merchants?,Hindustan,Bharat,Swarnabhumi,Aryavarta,c
