Question,Option A,Option B,Option C,Option D,Correct Answer
Zacharias Janssen is credited with inventing the:,Electric Bulb,Stethoscope,Compound Microscope,Safety Pin,c
The Sewing Machine was invented by whom?,Lloyd Groff Copeman,Isaac Singer,Bartolomeo Cristofori,J.L. Baird,b
Who invented the Electric Stove?,Alfred Nobel,Sir Henry Cole,Lloyd Groff Copeman,James Dewar,c
James Dewar is credited with inventing which of the following?,Vacuum Flask,Lightning Conductor,Electric Bulb,Safety Pin,a
Which scientist is credited with discovering Catalysis?,Berzelius,Theodore H. Maiman,Benjamin Franklin,Edmund Cartwright,a
Thomas Edison is credited with the invention of:,Electric Bulb,Stethoscope,Power Loom,Safety Pin,a
The Stethoscope was invented by whom?,Rene Laennec,Edmund Cartwright,Walter Hunt,Eli Whitney,a
Edmund Cartwright is best known for inventing which of the following?,Power Loom,Kevlar,Rocket,FM Radio,a
What did Walter Hunt invent?,Microwaves,Fountain Pen,Safety Pin,Barometer,c
The Cotton Gin was invented by whom?,Eli Whitney,Stephanie Louise Kwolek,James Chadwick,Robert Goddard,a
Who invented Kevlar?,Lewis Edson Waterman,Stephanie Louise Kwolek,Evangelista Torricelli,Émile Cohl,b
Robert Goddard is known for inventing which of the following?,Rocket,FM Radio,Microwaves,Fountain Pen,a
Who invented FM Radio?,Lewis Edson Waterman,Edwin Howard Armstrong,Evangelista Torricelli,Émile Cohl,b
Percy Spencer is credited with the discovery of:,Microwaves,Fountain Pen,Barometer,Compound Microscope,a
The Fountain Pen was invented by whom?,Friedrich Drexler,Lewis Edson Waterman,Evangelista Torricelli,Graham Bell,b
Evangelista Torricelli is best known for inventing which instrument?,Barometer,Compound Microscope,Ammeter,Telephone,a
Émile Cohl is known as the father of what art form?,Television,Animation,Ammeter,Telephone,b
Who invented the Ammeter?,Zacharias Janssen,Friedrich Drexler,Graham Bell,J.L. Baird,b
The invention of the microwave oven is attributed to whom?,Pierre Vernier,Percy Spencer,Ernst Ruska,Daniel Gabriel Fahrenheit,b
Alessandro Volta is known for inventing which of the following?,Diesel Engine,Computer,Battery,Electron Microscope,c
Pierre Vernier is best known for his contribution to the invention of which instrument?,Thermometer,Vernier Caliper,Dynamo,X-ray laser,b
Which of the following scientists invented the dynamo?,Rudolf Diesel,Michael Faraday,Charles Babbage,Percy Spencer,b
Rudolf Diesel is famous for inventing which engine?,Steam Engine,Diesel Engine,Electric Motor,Combustion Engine,b
The invention of the computer is generally credited to whom?,Michael Faraday,Alessandro Volta,Charles Babbage,Ernst Ruska,c
Who were the key inventors of the electron microscope?,"Michael Faraday, Rudolf Diesel","Percy Spencer, Pierre Vernier","Ernst Ruska, Bodo von Borries, and Max Knoll","Charles Babbage, Alessandro Volta",c
Daniel Gabriel Fahrenheit is best known for inventing which device?,Barometer,Vernier Caliper,Thermometer,Dynamo,c
What does the Hubble Constant measure in Physics?,Speed of light,Density of water,Expansion of the universe,Gravitational force,c
Which form of energy is NOT typically derived from the ocean?,Tidal energy,Wave energy,Geothermal energy,Ocean thermal energy,c
What weather condition is indicated by a sudden drop in barometer reading?,Calm weather,Storm,Clear skies,Heat wave,b
Which physical quantity is represented by the expression Arc/Radius?,Solid Angle,Plane Angle,Surface Tension,Refractive Index,b
Which of the following is NOT classified as a vegetable fiber?,Cotton,Jute,Flax,Nylon,d
What is the term for the ratio of energy flow at different points in a food chain?,Trophic Cascade,Ecological Succession,Ecological Efficiency,Energy Pyramid,c
Which type of lens will always produce a smaller image?,Convex lens,Concave lens,Bifocal lens,Cylindrical lens,b
What is the duration of the world's smallest X-ray laser pulse mentioned in the text?,43 Picoseconds,43 Femtoseconds,43 Attoseconds,43 Nanoseconds,c
What is the name of India's first human space mission?,Chandrayaan,Mangalyaan,Gaganyaan,Aryabhata,c
In which year did India launch its first experimental satellite?,1969,1972,1975,1980,c
With which country did ISRO sign an agreement in 2021 for cooperation on the Gaganyaan mission?,USA,Russia,France,Japan,c
What is the capacity of a body to perform work defined as?,Power,Force,Energy,Momentum,c
Which of the following inventors is associated with the invention of the battery?,Charles Babbage,Alessandro Volta,Pierre Vernier,Daniel Gabriel Fahrenheit,b
"Arrange the following inventions in chronological order based on the inventor mentioned in the text:

I. Diesel Engine
II. Computer
III. Thermometer","I, II, III","II, I, III","III, II, I","III, I, II",d
Which of the following is NOT a correct pairing of inventor and invention according to the text?,Michael Faraday - Transformer,Charles Babbage - Computer,Rudolf Diesel - Microwave Oven,Pierre Vernier - Vernier Caliper,c
What does a sudden drop in barometer reading typically imply?,Clear skies,High temperature,Storm,Earthquake,c
What is the capacity of a body to do work referred to as?,Power,Momentum,Energy,Inertia,c
"Match the following:

Column I (Scientist)
I. Michael Faraday
II. Percy Spencer
III. Rudolf Diesel
IV. Charles Babbage

Column II (Invention)
A. Diesel Engine
B. Microwave Oven
C. Transformer
D. Computer

","I-C, II-B, III-A, IV-D","I-A, II-D, III-C, IV-B","I-B, II-C, III-D, IV-A","I-D, II-A, III-B, IV-C",a
Which energy is specifically mentioned as NOT being generated from the ocean?,Tidal energy,Wave energy,Geothermal energy,Ocean thermal energy,c
The Vernier Caliper was invented by whom?,Pierre Vernier,Michael Faraday,Rudolf Diesel,Daniel Gabriel Fahrenheit,a
Which of the following is NOT considered a vegetable fiber?,Cotton,Jute,Nylon,Flax,c
"Match the following Inventors with their Inventions:

Column I
(A) Michael Faraday
(B) Percy Spencer
(C) Alessandro Volta
(D) Rudolf Diesel

Column II
(1) Battery
(2) Diesel Engine
(3) Transformer
(4) Microwave Oven","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1","A-1, B-2, C-3, D-4","A-2, B-1, C-4, D-3",a
Which of the following inventions is associated with Percy Spencer?,Battery,Microwave Oven,Diesel Engine,Transformer,b
Pierre Vernier is associated with the invention of which instrument?,Thermometer,Electron Microscope,Vernier Caliper,Diesel Engine,c
Rudolf Diesel is known for inventing which of the following?,Computer,Diesel Engine,Electron Microscope,Transformer,b
Charles Babbage is credited with the invention of which device?,Electron Microscope,Thermometer,Computer,Battery,c
The Electron Microscope was invented by:,Michael Faraday,Daniel Gabriel Fahrenheit,"Ernst Ruska, Bodo von Borries, and Max Knoll",Alessandro Volta,c
Which scientist invented the thermometer?,Pierre Vernier,Daniel Gabriel Fahrenheit,Percy Spencer,Charles Babbage,b
"In 2021, ISRO signed an agreement with which country's space agency (CNES) for cooperation on Gaganyaan?",Russia,USA,France,Japan,c
Which type of radiation is commonly used in pathological laboratories inside test tubes for bacterial elimination?,Infrared radiation,Ultraviolet radiation,Gamma radiation,Microwave radiation,b
Which of the following is an example of a Class II lever?,Seesaw,Wheelbarrow,Tweezers,Pliers,b
The wave nature of electrons was experimentally proven by which experiment?,Michelson-Morley experiment,Davisson and Germer experiment,Rutherford's experiment,Millikan's oil drop experiment,b
The particle 'Boson' is associated with which scientist's name?,Albert Einstein,S.N. Bose,Isaac Newton,C.V. Raman,b
What is the speed of tape in a tape recorder?,2.54 cm/second,9.52 cm/second,4.76 cm/second,1.27 cm/second,c
Which type of electricity generation has the largest share?,Hydro electricity,Nuclear electricity,Solar electricity,Thermal electricity,d
Why does 'Free Play' occur in steering?,Due to over-tightening of the steering,Due to the steering being loose,Due to lack of lubrication,Due to worn-out tires,b
Which type of ray is used in CT Scanning?,Gamma-ray,Infrared-ray,X-ray,Ultraviolet-ray,c
A lemon squeezing machine is an example of which class of lever?,First class lever,Second class lever,Third class lever,Fourth class lever,b
Vikram Sarabhai was known as a great scientist and also:,A renowned politician,A famous actor,A great industrialist who established many industries in India,A celebrated author,c
What happens to air pressure while climbing mountains?,Increases,Decreases,Remains constant,Fluctuates unpredictably,b
"If the electronic configuration of an element is 2, 8, 4, what is the name of the element?",Aluminum,Magnesium,Sodium,Silicon,d
Which metal is used in the electroplating of cans for storing food?,Aluminum (Al),Zinc (Zn),Tin (Sn),Iron (Fe),c
Which of the following was NOT required for Radiation?,Energy source,Medium,Emitter,Detector,b
What is the common name of the Higgs Boson particle?,Standard Particle,Elementary Particle,God Particle,Fundamental Particle,c
Why does water remain cool in an earthen pot?,Due to condensation,Due to osmosis,Due to evaporation,Due to conduction,c
From where do automatic wristwatches get energy?,From solar power,From battery,From various movements of our hand,From atomic energy,c
"When there is a half-moon, what is the angle between the Sun, Earth, and Moon?",180∘,45∘,90∘,0∘,c
Why is it harder to walk on ice than on the road?,The density of ice is higher,Friction is less in ice than on the road,The slope of ice is always inclined,Ice is always colder,b
Television signals cannot be received after a certain distance because:,The signals are absorbed by the atmosphere,The surface of the Earth is curved,The signals lose energy over distance,The receivers are not sensitive enough,b
"Match the following inventions with their inventors:

Column I
(A) Radio
(B) Scooter
(C) Lift (Elevator)

Column II
(1) G. Bradshaw
(2) Guglielmo Marconi
(3) Elisha Graves Otis

Choose the correct sequence:","A-1, B-2, C-3","A-2, B-1, C-3","A-3, B-2, C-1","A-2, B-3, C-1",b
What percentage of Nitrogen does Ammonium Sulfate contain?,10%,50%,20%,30%,c
Which source contributes the largest share to electricity generation?,Hydro electricity,Nuclear electricity,Solar electricity,Thermal electricity,d
What causes 'Free Play' in steering mechanisms?,Excessive lubrication,Steering being loose,Worn tires,Faulty alignment,b
Which type of radiation is employed in CT Scanning?,Infrared,Ultraviolet,X-ray,Gamma ray,c
Stephen Hawking is best known as a:,Physicist,Mathematician,Scientist,Economist,c
Vikram Sarabhai is notable for being a scientist and:,Politician,Industrialist,Musician,Philanthropist,b
Guglielmo Marconi invented what in the 1890s?,Television,Telephone,Radio,Telegraph,c
In what year was the scooter invented in Britain by G. Bradshaw?,1909,1919,1929,1939,b
Who invented the lift (elevator) in 1852 AD?,Henry Ford,Thomas Edison,Elisha Graves Otis,Nikola Tesla,c
The Higgs Boson particle is commonly known as the:,Electron Particle,Neutron Particle,God Particle,Proton Particle,c
The light ray used in pathological laboratories for bacterial elimination is:,Infrared radiation,Gamma radiation,Ultraviolet radiation,Visible light,c
'Free Play' in steering is primarily caused by:,Excessive lubrication,Steering being loose,Low tire pressure,Worn out engine mounts,b
Which of the following is used in CT Scanning?,Microwaves,Ultrasound,X-ray,Infrared,c
"Vikram Sarabhai, besides being a scientist, was also a great:",Politician,Industrialist,Athlete,Musician,b
Elisha Graves Otis invented the lift (elevator) in which year?,1842 AD,1852 AD,1862 AD,1872 AD,b
Water remains cool in an earthen pot due to:,Conduction,Convection,Radiation,Evaporation,d
What is the largest contributor to electricity generation?,Hydro electricity,Nuclear electricity,Solar electricity,Thermal electricity,d
What is the primary cause of 'Free Play' in steering?,Worn out tires,Loose steering components,Low tire pressure,Defective suspension,b
"Besides being a scientist, Vikram Sarabhai was known for what other profession?",Politician,Industrialist,Doctor,Lawyer,b
G. Bradshaw invented which of the following in Britain in 1919?,Motorcycle,Automobile,Scooter,Bicycle,c
Which of the following does NOT denature protein?,Ultraviolet rays,Gamma rays,Infrared rays,Microwaves,c
A person standing on a sensitive scale takes a deep breath in. What will happen to the scale reading?,Decrease,Remain constant,Increase,Fluctuate erratically,c
What constitutes the largest share in energy production in India?,Nuclear energy,Hydroelectric energy,Solar energy,Thermal energy,d
The terminals of a simple torch cell are composed of:,Copper-Silver,Aluminum-Nickel,Zinc-Carbon,Lead-Acid,c
"When traveling in a car during a thunderstorm, what is the safest course of action to protect yourself from lightning?",Exit the car and lie flat on the ground.,Seek shelter under a tall tree.,To stay in the car.,Touch any metallic part of the car.,c
X-rays capable of penetrating matter over a long distance are known as:,Soft X-rays,Gamma rays,Hard X-rays,Beta rays,c
The rain-proof property of raincoats and tents is attributed to:,Viscosity,Elasticity,Buoyancy,Surface Tension,d
Fish are able to survive in a frozen lake due to what reason?,They hibernate in the ice.,They have a high tolerance for freezing temperatures.,Fish go to the bottom of the lake where water is at 4∘C.,They produce antifreeze compounds.,c
Why are television signals unable to be received after a certain distance?,Atmospheric interference.,Signal degradation.,The surface of the earth is curved.,Lack of signal amplification.,c
Which of the following is NOT an example of a perfectly inelastic collision?,Dropping a ball of clay on the floor.,A car crash.,Kicking a football by a player.,A bullet embedding in a wooden block.,c
"According to the provided text, what happens to the resistance of semiconductors on increasing the temperature?",Decreases,Remains constant,Increases,Becomes zero,c
"At zero Kelvin temperature, Silicon behaves as a/an:",Conductor,Semiconductor,Superconductor,Insulator,d
Which law states that the rate of diffusion of gases is inversely proportional to the square root of their density under similar conditions of temperature and pressure?,Boyle's Law,Charles's Law,Graham's Law,Avogadro's Law,c
What is being promoted across the country to save energy?,Incandescent Bulbs,Compact Fluorescent Lamps (CFL),Halogen Lamps,Light Emitting Diode Lamps (LED),d
Which type of energy production has the largest share in India?,Hydro energy,Nuclear energy,Solar energy,Thermal energy,d
The terminals of a simple torch cell are typically made of what materials?,Copper-Aluminum,Zinc-Carbon,Lead-Acid,Nickel-Cadmium,b
