Question,Option A,Option B,Option C,Option D,Correct Answer
"Match the following organizations with their founders:

Column I
(A) Indian National Army
(B) Ghadar Party
(C) Friends Fair
(D) Home Rule League

Column II
(1) Lala Hardayal and Sohan Singh Bhakna
(2) Annie Besant
(3) Rasbihari Bose and Subhash Chandra Bose
(4) Vinayak Damodar Savarkar","A-3, B-1, C-4, D-2","A-1, B-2, C-3, D-4","A-2, B-4, C-1, D-3","A-4, B-3, C-2, D-1",a
"Arrange the following scientific societies in chronological order of their establishment:
(A) Aligarh Scientific Society
(B) Bihar Scientific Society
(C) Indian Association for the Cultivation of Science
(D) Society for Translating European Sciences","D, A, B, C","A, B, C, D","B, C, D, A","C, D, A, B",a
In which year was the Aligarh Scientific Society established?,1825,1876,1864,1872,c
"The Second Anglo-Sikh War, resulting in the annexation of Punjab, occurred during the time of which Governor-General?",Lord Hastings,Lord Irwin,Lord Auckland,Lord Dalhousie,d
The Meerut Conspiracy Case was tried during the viceroyalty of which individual?,Lord Dalhousie,Lord Auckland,Lord Hastings,Lord Irwin,d
The success of the Theosophical Society in India was mainly due to which individual?,G.D. Birla,Maulana Shibli Numani,Annie Besant,Rasbihari Bose,c
'Harijan Sevak Sangh' was also known as which of the following?,Indian National Army,All India Anti Untouchability League,Bharat Mata Society,Abhinav Bharat Samaj,b
Who among the following founded the 'India Independence League'?,Maulana Shibli Numani,G.D. Birla,Rasbihari Bose,Lord Irwin,c
'Dar-ul-Uloom' was established by which of the following individuals?,Lord Dalhousie,Maulana Shibli Numani,Annie Besant,Vinayak Damodar Savarkar,b
"Match the following organizations with their founders:

Column I
(A) Indian National Army
(B) Ghadar Party
(C) Home Rule League
(D) Abhinav Bharat Samaj

Column II
(1) Lala Hardayal and Sohan Singh Bhakna
(2) Annie Besant
(3) Rasbihari Bose and Subhash Chandra Bose
(4) Vinayak Damodar Savarkar

Choose the correct sequence:","A-3, B-1, C-2, D-4","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1",a
"Arrange the following societies in chronological order of their establishment:

(A) Society for Translating European Sciences
(B) Indian Association for the Cultivation of Science
(C) Aligarh Scientific Society
(D) Bihar Scientific Society

Choose the correct sequence:",A-B-C-D,A-C-D-B,B-A-C-D,C-D-A-B,b
"The Second Anglo-Sikh War, which resulted in the annexation of Punjab, occurred during the tenure of which Governor-General?",Lord Auckland,Lord Hastings,Lord Irwin,Lord Dalhousie,d
"Who decided to invade Afghanistan, resulting in the First Anglo-Afghan War?",Lord Dalhousie,Lord Auckland,Lord Hastings,Lord Irwin,b
The Anglo-Nepal War took place during the tenure of which Governor General?,Lord Auckland,Lord Irwin,Lord Hastings,Lord Dalhousie,c
During whose reign was the policy of paramountcy introduced?,Lord Cornwallis,Lord Dalhousie,Lord Hastings,Lord Northbrook,c
In which year were the Morley-Minto reforms announced in India?,1919,1909,1809,1793,b
Who signed the Treaty of Amritsar with Maharaja Ranjit Singh in 1809?,Lord Auckland,Charles T. Metcalf,Lord Hastings,Lord Cornwallis,b
Which Governor-General formulated the Doctrine of Lapse?,Warren Hastings,Lord Cornwallis,Lord Dalhousie,Lord Auckland,c
Who designed the Administrative Code to separate revenue administration from judicial administration?,Lord Dalhousie,Lord Cornwallis,Warren Hastings,Charles T. Metcalf,b
Elphinstone served as the Governor of which province from 1819-27?,Bengal,Awadh,Bombay,Punjab,c
Who was the Governor-General when the Permanent Settlement was introduced in Bengal?,Warren Hastings,Lord Dalhousie,Lord Cornwallis,Lord Auckland,c
Against whom has the charge of judicial murder of Raja Nanda Kumar been leveled?,Lord Cornwallis,Warren Hastings,Lord Dalhousie,Lord Auckland,b
Which state did Lord Dalhousie refer to as 'This cherry fruit will fall into our mouth one day'?,Bengal,Punjab,Awadh,Bombay,c
Who was the Viceroy of India when Arya Samaj was founded by Swami Dayanand Saraswati?,Lord Dalhousie,Lord Northbrook,Lord Cornwallis,Warren Hastings,b
Who abolished the system of diarchy in Bengal?,Lord Cornwallis,Warren Hastings,Lord Auckland,Lord Dalhousie,b
Who signed the Tripartite Pact to intervene in the affairs of Afghanistan on behalf of the British government?,Lord Cornwallis,Lord Auckland,Warren Hastings,Lord Dalhousie,b
"In which year was the Settlement implemented in Bengal, with Charles Cornwallis as Governor General?",1809,1793,1909,1819,b
Who was the Governor General of British India at the time of the annexation of Punjab?,Lord Cornwallis,Warren Hastings,Lord Dalhousie,Lord Auckland,c
The policy of 'paramountcy' was introduced during the reign of which Governor General?,Lord Cornwallis,Lord Dalhousie,Lord Hastings,Warren Hastings,c
Which policy is attributed to Lord Dalhousie?,Doctrine of Paramountcy,Permanent Settlement,Doctrine of Lapse,Administrative Code,c
Elphinstone served as the Governor of which province of India between 1819-27?,Bengal,Awadh,Bombay,Punjab,c
Who was the Governor General of India when the Permanent Settlement was introduced in Bengal?,Lord Auckland,Warren Hastings,Lord Cornwallis,Lord Dalhousie,c
The charge of judicial murder of Raja Nanda Kumar has been leveled against whom?,Lord Cornwallis,Lord Dalhousie,Lord Auckland,Warren Hastings,d
Which state did Governor General Lord Dalhousie refer to as 'This cherry fruit will fall into our mouth one day'?,Punjab,Awadh,Bombay,Bengal,b
In which year was the Permanent Settlement implemented in Bengal?,1809,1793,1819,1909,b
Who was the Governor General of British India at the time of the annexation of Punjab by the British?,Lord Auckland,Warren Hastings,Lord Dalhousie,Lord Cornwallis,c
Which policy is associated with Lord Dalhousie?,Doctrine of Paramountcy,Permanent Settlement,Doctrine of Lapse,Administrative Code,c
Elphinstone served as the Governor of which province between 1819-27?,Bengal,Punjab,Awadh,Bombay,d
The policy of 'paramountcy' was introduced during whose reign as Governor General (1813-1823)?,Lord Cornwallis,Lord Northbrook,Lord Hastings,Lord Auckland,c
The Doctrine of Lapse was formulated by which of the following individuals?,Lord Cornwallis,Lord Auckland,Lord Hastings,Lord Dalhousie,d
Which Governor General designed the Administrative Code to separate revenue administration from judicial administration?,Warren Hastings,Lord Cornwallis,Lord Auckland,Lord Dalhousie,b
Elphinstone served as the Governor of which province of India during 1819-27?,Bengal,Awadh,Bombay,Punjab,c
Which state did Governor General Lord Dalhousie say about that “This cherry fruit will fall into our mouth one day”?,Punjab,Awadh,Bengal,Bombay,b
Who was the Viceroy of India at the time when Arya Samaj was founded by Swami Dayanand Saraswati?,Lord Cornwallis,Lord Northbrook,Warren Hastings,Lord Dalhousie,b
The system of diarchy in Bengal was abolished by which British Governor?,Lord Dalhousie,Lord Cornwallis,Warren Hastings,Lord Auckland,c
"In 1793, when Permanent Settlement was implemented in Bengal, who was the Governor General?",Lord Dalhousie,Lord Auckland,Charles Cornwallis,Warren Hastings,c
Who was the Governor General of British India at the time of annexation of Punjab by the British?,Lord Auckland,Lord Cornwallis,Warren Hastings,Lord Dalhousie,d
"Who played a key role in declaring Awadh a disturbed area, leading to British control?",Warren Hastings,Lord Ripon,Lord Dalhousie,Lord Wellesley,c
In which year did one of the founders of the British Raj in India come to India?,1773,1781,1743,1858,c
The Vernacular Press Act of 1878 was repealed during the tenure of which Viceroy?,Lord Lytton,Lord Canning,Warren Hastings,Lord Ripon,d
"In 1877, which Viceroy held a Durbar to acknowledge Queen Victoria as Empress of India?",Lord Ripon,Lord Canning,Lord Lytton,Warren Hastings,c
Who was the first Governor-General of British India from 1773 to 1785?,Robert Clive,Lord William Bentinck,Lord Wellesley,Warren Hastings,d
In which year was the first post office of India established?,1785 AD,1793 AD,1774 AD,1815 AD,c
Who was appointed as the first Surveyor General of India in 1815?,Thomas Babington Macaulay,Lord Mountbatten,Colin Mackenzie,Bahadur Shah Zafar,c
In which year was the Cornwallis Code implemented?,1774,1781,1793,1858,c
The Ilbert Bill implemented in 1884 was related to which Viceroy?,Lord Lytton,Lord Dalhousie,Lord Ripon,Lord William Bentinck,c
The system of diarchy was introduced in Bengal by whom?,Warren Hastings,Lord Wellesley,Robert Clive,Lord Canning,c
In which year was the Governor-General of India given the title of Viceroy for the first time?,1773,1785,1793,1858,d
Who was the Viceroy of India when India gained independence on 15 August 1947?,Lord Ripon,Lord Lytton,Lord Canning,Lord Mountbatten,d
Who drafted the Indian Penal Code?,Lord Wellesley,Robert Clive,Thomas Babington Macaulay,Colin Mackenzie,c
"Which Mughal ruler was decided to be the last, after whose death none of his descendants would be recognised as kings?",Warren Hastings,Bahadur Shah Zafar,Lord Dalhousie,Lord Lytton,b
The Subsidiary Alliance System was started by whom?,Robert Clive,Lord Wellesley,Lord Canning,Warren Hastings,b
Which Governor General decided to make English the medium of education in India?,Warren Hastings,Lord Canning,Lord William Bentinck,Lord Lytton,c
"During the rule of the British East India Company, the Sadar-Diwani-Adalat was established by whom?",Robert Clive,Lord Wellesley,Lord William Bentinck,Warren Hastings,d
The budget system in India was started during the time of which Viceroy?,Lord William Bentinck,Lord Wellesley,Canning,Lytton,c
"Match the following:
Column I
(A) First Governor-General of British India
(B) Introduced Diarchy in Bengal

Column II
(1) Robert Clive
(2) Warren Hastings","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
In what year did one of the founders of the British Raj in India come to India?,1781,1774,1858,1743,d
During whose tenure was the Vernacular Press Act of 1878 repealed?,Lord Canning,Lord Lytton,Warren Hastings,Lord Ripon,d
By whom was the system of diarchy introduced in Bengal?,Warren Hastings,Lord Wellesley,Robert Clive,Lord Canning,c
"Who drafted the Indian Penal Code, which became the basis of the Indian Criminal Code?",Colin Mackenzie,Lord Mountbatten,Thomas Babington Macaulay,Bahadur Shah Zafar,c
Who was arrested by Warren Hastings in 1781?,Lord Cornwallis,Chait (Chet) Singh,Bahadur Shah Zafar,Robert Clive,b
"Match the following:
Column I (Year)  Column II (Event)
A. 1773  1. Appointment of First Surveyor General
B. 1815  2. Implementation of Ilbert Bill
C. 1884  3. First Governor-General of British India","A-3, B-2, C-1","A-1, B-3, C-2","A-3, B-1, C-2","A-2, B-1, C-3",c
Which of the following statements is NOT correct regarding Warren Hastings?,He was the first Governor-General of British India.,He established the first post office of India.,He established the Sadar-Diwani-Adalat.,He repealed the Vernacular Press Act.,d
In which year did Viceroy Lord Lytton hold a Durbar to acknowledge Queen Victoria as Empress of India?,1773,1884,1858,1877,d
In what year was the first post office of India established by Warren Hastings?,1793 AD,1781 AD,1815 AD,1774 AD,d
In what year was the Cornwallis Code implemented?,1884,1858,1793,1774,c
Who introduced the system of diarchy in Bengal?,Lord William Bentinck,Warren Hastings,Robert Clive,Lord Wellesley,c
In what year was the Governor-General of India given the title of Viceroy for the first time?,1773,1793,1858,1877,c
"Who drafted the Indian Penal Code, which later became the basis of the Indian Criminal Code?",Lord Wellesley,Robert Clive,Thomas Babington Macaulay,Lord William Bentinck,c
"Which Mughal ruler did Governor General Canning decide would be the last, with no descendants recognized as kings?",Chait (Chet) Singh,Bahadur Shah Zafar,Colin Mackenzie,Queen Victoria,b
