Question,Option A,Option B,Option C,Option D,Correct Answer
Who referred to Mahatma Gandhi as the 'One Man Boundary Force'?,Lord Curzon,Lord Mountbatten,Lord Dufferin,Lord Hastings,b
The practice of postage stamps in India was started by which British official?,Lord Curzon,Lord William Bentinck,Lord Dalhousie,Charles Metcalfe,c
Who was the Governor General during whose tenure the Ancient Monuments Preservation Act was passed?,Lord Dalhousie,Lord William Bentinck,Lord Curzon,Lord Mayo,c
The tomb of Lord Cornwallis is located at which of the following places?,Delhi,Calcutta,Ghazipur,Bombay,c
Who is the author of the book 'The Problems of the Far East'?,Lord Hastings,Lord Dalhousie,Curzon,Lord William Bentinck,c
Which Governor General abolished slavery in India?,Lord William Bentinck,Lord Ellenborough,Lord Dalhousie,Lord Reading,b
Who designed the Gateway of India?,Lord Curzon,George Wittet,Lord Irwin,Lord Dalhousie,b
Who was referred to as 'Heaven Born Commander'?,Warren Hastings,Lord Cornwallis,Robert Clive,Lord William Bentinck,c
Which Governor General's policy in India was depicted as a policy of non-intervention?,Lord Cornwallis,Lord Hastings,Sir John Shore,Lord William Bentinck,c
Which Governor General initiated the practice of postage stamps in India?,Lord William Bentinck,Lord Dalhousie,Warren Hastings,Lord Mayo,b
Which Viceroy was assassinated in the Andaman and Nicobar Islands?,Lord Curzon,Lord Mayo,Lord Irwin,Lord Reading,b
Who compared Curzon's administration in India to that of Aurangzeb?,Robert Clive,Charles Metcalfe,G.K. Gokhale,Lord Reading,c
Who is known as the 'Heaven Born Commander'?,Lord Curzon,Lord Hastings,Robert Clive,Lord Dalhousie,c
Which Governor General freed Indian newspapers from strict control?,Lord William Bentinck,Charles Metcalfe,Lord Dalhousie,Lord Curzon,b
Who made the 'Diwali Declaration' in India?,Lord Reading,Lord Curzon,Lord Irwin,Lord Mayo,c
Sir John Shore's policy in India was depicted as:,A policy of intervention,A policy of non-intervention,A policy of expansion,A policy of strict control,b
"In which year was the Permanent Settlement proposed, and who was the Governor-General of Bengal at that time?","1773, Warren Hastings","1793, Lord Cornwallis","1803, Lord Wellesley","1857, Lord Canning",b
The practice of postage stamps in India was initiated by which of the following?,Lord Curzon,Warren Hastings,Lord Dalhousie,Lord William Bentinck,c
For whom was an impeachment trial held in the British Parliament?,Lord Cornwallis,Lord Hastings,Lord William Bentinck,Warren Hastings,d
G.K. Gokhale compared whose administration in India to that of Aurangzeb?,Lord William Bentinck,Lord Dalhousie,Lord Curzon,Lord Hastings,c
On whose entry into Delhi was a bomb thrown?,Lord Reading,Lord Irwin,Lord Mayo,Lord Hardinge,d
Which Governor General took over the administration of Mysore State on grounds of alleged misrule?,Lord Dalhousie,Lord Ellenborough,Lord William Bentinck,Lord Curzon,c
Who was the Governor General of India during the First Anglo-Burman War?,Lord William Bentinck,Lord Dalhousie,Amherst,Lord Curzon,c
The Anglo-Nepal war took place during the reign of which Lord?,Lord Curzon,Lord Dalhousie,Lord Hastings,Lord William Bentinck,c
The Swaminathan Akshardham Temple is located in which city?,Mumbai,Kolkata,New Delhi,Patiala,c
What is the alternate name for the 'All India War Memorial'?,Victoria Memorial,India Gate,Currency Building,Sheesh Mahal,b
"The Victoria Terminus station in Mumbai, now known as Chhatrapati Shivaji Maharaj Terminus, was constructed between which years?",1868 and 1878,1888 and 1898,1858 and 1868,1878 and 1888,d
"Who commissioned the building of Sheesh Mahal, located in Patiala?",Lord Curzon,Maharaja Narinder Singh,Edwin Lutyens,Herbert Baker,b
In which year was the Currency Building in Kolkata constructed?,1843,1823,1833,1853,c
Who proposed the construction of the Victoria Memorial in Kolkata?,Jawaharlal Nehru,Mahatma Gandhi,Lord Curzon,Bhagat Singh,c
Which of the following books was authored by Jawaharlal Nehru?,My Experiments with Truth,A Bunch of Old Letters,The Indian Struggle,India Wins Freedom,b
The autobiography 'My Experiments with Truth' was written by whom?,Jawaharlal Nehru,Bhagat Singh,Mahatma Gandhi,Subhash Chandra Bose,c
Who is the author of the book 'Why I am an Atheist'?,M.K. Gandhi,B.R. Ambedkar,Bhagat Singh,Jawaharlal Nehru,c
Netaji Subhash Chandra Bose authored which of the following books?,Hind Swaraj,The Life Divine,The Indian Struggle,Discovery of India,c
Who wrote the famous work 'Anand Math'?,Sri Aurobindo,Bankim Chandra Chatterjee,Jawaharlal Nehru,Maulana Abul Kalam Azad,b
Which newspaper was edited by Gandhiji in South Africa?,Das Kapital,Young India,Indian Home Rule,The Life Divine,b
Who is the author of 'Hind Swaraj'?,Bhagat Singh,Jawaharlal Nehru,Mohandas Karamchand Gandhi,B.R. Ambedkar,c
Which book is known as the 'Bible of Socialism'?,Indian Home Rule,The Indian Struggle,Das Kapital,Annulment of Caste,c
Who wrote the book 'Indian Home Rule'?,Jawaharlal Nehru,M.K. Gandhi,Bhagat Singh,Sri Aurobindo,b
In which language was the novel 'Anand Math' originally written?,Hindi,Urdu,Bengali,English,c
Who wrote the book 'India Wins Freedom'?,Jawaharlal Nehru,Sri Aurobindo,Maulana Abul Kalam Azad,B.R. Ambedkar,c
The book “Discovery of India” was written by which author?,Mahatma Gandhi,Jawaharlal Nehru,Bhagat Singh,Subhash Chandra Bose,b
'India of My Dreams' is a collection of speeches and articles by which leader?,Jawaharlal Nehru,Sri Aurobindo,Mahatma Gandhi,Bhagat Singh,c
Which book was authored by B.R. Ambedkar?,The Indian Struggle,Discovery of India,Annulment of Caste,India Wins Freedom,c
Which of the following is also known as 'All India War Memorial'?,Victoria Memorial,Akshardham Temple,Sheesh Mahal,India Gate,d
"The Victoria Terminus station, presently known as Chhatrapati Shivaji Maharaj Terminus, was built during which period?",1888 and 1898,1868 and 1878,1878 and 1888,1858 and 1868,c
"Sheesh Mahal, located in Patiala, was built by whom?",Lord Curzon,Maharaja Narinder Singh,Jawaharlal Nehru,Edwin Lutyens,b
Edwin Lutyens and Herbert Baker are credited with designing which city?,Mumbai,Kolkata,Patiala,New Delhi,d
Who is the author of the autobiography 'My Experiments with Truth'?,Bhagat Singh,Jawaharlal Nehru,Mahatma Gandhi,Subhash Chandra Bose,c
The book 'Why I am an Atheist' was written by whom?,M.K. Gandhi,B.R. Ambedkar,Bhagat Singh,Sri Aurobindo,c
Who is the author of the book 'The Indian Struggle'?,Mahatma Gandhi,Jawaharlal Nehru,Bhagat Singh,Netaji Subhash Chandra Bose,d
'Hind Swaraj' was written by which of the following?,Bhagat Singh,Jawaharlal Nehru,Mohandas Karamchand Gandhi,B.R. Ambedkar,c
Which of the following books was written by B.R. Ambedkar?,The Discovery of India,Annulment of Caste,The Indian Struggle,India Wins Freedom,b
Who designed the city of New Delhi?,Lord Curzon and Mahatma Gandhi,Maharaja Narinder Singh and Lord Curzon,Edwin Lutyens and Herbert Baker,Maulana Abul Kalam Azad and B.R. Ambedkar,c
Whose autobiography is titled 'My Experiments with Truth'?,Bhagat Singh's,Jawaharlal Nehru's,Mahatma Gandhi's,Subhash Chandra Bose's,c
Which newspaper did Gandhiji edit in South Africa?,The Hindu,Times of India,Young India,Amrit Bazar Patrika,c
Who wrote 'Hind Swaraj'?,Bhagat Singh,Jawaharlal Nehru,Mohandas Karamchand Gandhi,B.R. Ambedkar,c
Which book was written by Sri Aurobindo?,Annulment of Caste,The Life Divine,Discovery of India,India Wins Freedom,b
Who is the author of 'Thoughts on Pakistan'?,Mahatma Gandhi,J.A. Hickey,B.R. Ambedkar,Charles Wilkins,c
Who first translated the Bhagavad Gita into English?,William Dalrymple,Annie Besant,Charles Wilkins,Rabindranath Tagore,c
"Who is the author of 'The Anarchy: The East India Company, Corporate Violence and the Pillage of an Empire'?",B.R. Ambedkar,William Dalrymple,Charles Wilkins,Mahatma Gandhi,b
Who was known as 'Loknayak'?,Bal Gangadhar Tilak,Lala Lajpat Rai,Jaiprakash Narayan,Mahatma Gandhi,c
The freedom fighter Bal Gangadhar Tilak was given the honorary title of:,Gurudev,Punjab Kesari,Loknayak,Lokmanya,d
Gandhiji lovingly called Rabindranath Tagore as:,Lokmanya,Punjab Kesari,Gurudev,Loknayak,c
Who was known as 'Punjab Kesari'?,Mahatma Gandhi,Lala Lajpat Rai,Jaiprakash Narayan,Bal Gangadhar Tilak,b
Who is known as the modern Manu?,Mahatma Gandhi,B.R. Ambedkar,Jaiprakash Narayan,Bal Gangadhar Tilak,b
In what year was 'The Bombay Times and Journal of Commerce' renamed to 'The Times of India'?,1826,1838,1780,1861,d
"What is the name of the first Hindi newspaper, launched on May 30, 1826?",Young India,Bengal Gazette,Udant Martand,News Mirror,c
Which newspaper was published by Mahatma Gandhi during Indian independence?,Samvad Kaumudi,Young India,Al Hilal,Indian Opinion,b
In which year was Charles Wilkins' English version of the Bhagavad Gita first published?,1826,1780,1785,1861,c
"'Hind Swaraj' stated that if Indians did not cooperate with him, British rule would end in:",1780,1785,1909,1826,c
Raja Ram Mohan Roy founded and edited which Bengali newspaper?,Bengal Gazette,Al Hilal,Samvad Kaumudi,Young India,c
Who founded the newspaper Bengal Gazette?,Mahatma Gandhi,Annie Besant,J.A. Hickey,Raja Ram Mohan Roy,c
Which is considered to be the first vernacular newspaper of India?,Udant Martand,News Mirror,Bengal Gazette,Samvad Kaumudi,b
The publication of the newspaper 'Al Hilal' was started by:,Mahatma Gandhi,Annie Besant,Maulana Abul Kalam Azad,Raja Ram Mohan Roy,c
Mahatma Gandhi started a newspaper in South Africa called:,Young India,News Mirror,Indian Opinion,Samvad Kaumudi,c
Who founded the weekly newspaper 'Commonweal' in 1914?,Mahatma Gandhi,Annie Besant,Maulana Abul Kalam Azad,Raja Ram Mohan Roy,b
Which freedom fighter's first work of decisive writing was 'Hind Swaraj'?,Annie Besant,Lala Lajpat Rai,Mahatma Gandhi,Bhagat Singh,c
Which freedom fighter was given the honorary title of 'Lokmanya'?,Lala Lajpat Rai,Bal Gangadhar Tilak,Jaiprakash Narayan,Bhagat Singh,b
"Which publication stated that if Indians did not cooperate, British rule would end?",Young India,Hind Swaraj,The Times of India,Bengal Gazette,b
Who founded and edited the Bengali newspaper 'Samvad Kaumudi'?,Mahatma Gandhi,Annie Besant,Raja Ram Mohan Roy,Maulana Abul Kalam Azad,c
"Who was the publisher of the 'Bengal Gazette', India's first newspaper?",Raja Ram Mohan Roy,Annie Besant,J.A. Hickey,Maulana Abul Kalam Azad,c
Which newspaper did Mahatma Gandhi start in South Africa?,Young India,Indian Opinion,News Mirror,Al Hilal,b
"Whose first work of decisive writing, 'Hind Swaraj', is still a subject of critical interest worldwide?",Annie Besant,Raja Ram Mohan Roy,Mahatma Gandhi,Maulana Abul Kalam Azad,c
Which of the following statements is INCORRECT regarding newspapers and their founders?,Raja Ram Mohan Roy founded Samvad Kaumudi.,J.A. Hickey founded Bengal Gazette.,Mahatma Gandhi founded Indian Opinion.,Bhagat Singh founded Al Hilal.,d
What did Gandhiji lovingly call Rabindranath Tagore?,Loknayak,Gurudev,Punjab Kesari,Modern Manu,b
The slogan 'Inquilab Zindabad' was given by whom?,Lala Lajpat Rai,Jaiprakash Narayan,Bal Gangadhar Tilak,Bhagat Singh,d
Gandhiji lovingly called whom 'Gurudev'?,Lala Lajpat Rai,Jaiprakash Narayan,Rabindranath Tagore,Bhagat Singh,c
"During Indian independence, the newspaper 'Young India' was published by whom?",J.A. Hickey,Raja Ram Mohan Roy,Maulana Abul Kalam Azad,Mahatma Gandhi,d
Who is the author of 'Varna-Parichay'?,Bal Gangadhar Tilak,C. F. Andrews,Ishwarchandra Vidyasagar,Rafiq Zakaria,c
Bal Gangadhar Tilak was the founder/editor of which of the following newspapers?,Kesari (Marathi) and Indian Mirror (English),Maratha (Marathi) and Kesari (English),Kesari (Marathi) and Maratha (English),Young India (English) and Kesari (Marathi),c
Which Englishman was known as 'Dinbandhu'?,Larry Collins,Dominique Lapierre,B. R. Nanda,C. F. Andrews,d
The book 'The Man Who Divided India' was authored by:,K. Ramakrishna Pillai,Rafiq Zakaria,Manuben Gandhi,Bhagat Singh,b
